time,R_t,hmax,hmin,deltaH,R0,rr0,theta,substrate
25000,199,4.543164532430507,4.299970158848152,0.24319437358235518,200,20,40,uniform
50000,198,4.5595339343385985,4.2066678325416085,0.3528661017969901,200,20,40,uniform
75000,198,4.6145721750081545,4.280225920292707,0.3343462547154479,200,20,40,uniform
100000,197,4.647578896196358,4.154735033040195,0.49284386315616313,200,20,40,uniform
125000,196,4.699617279478296,4.0077235841972065,0.6918936952810899,200,20,40,uniform
150000,196,4.803113081897107,3.9425237032008926,0.860589378696214,200,20,40,uniform
175000,195,4.897261170317381,3.7805076198341387,1.1167535504832422,200,20,40,uniform
200000,195,5.059242747892497,3.61334944037337,1.4458933075191265,200,20,40,uniform
225000,194,5.252188333592493,3.280200480893215,1.9719878526992778,200,20,40,uniform
250000,193,5.491858485802303,2.877904489814774,2.613953995987529,200,20,40,uniform
275000,192,5.828652592773586,2.3400219405463347,3.488630652227251,200,20,40,uniform
300000,192,6.373917727824964,1.2661129378623068,5.107804789962658,200,20,40,uniform
325000,191,7.346515714589008,0.04488248203568046,7.3016332325533275,200,20,40,uniform
350000,191,8.466002890626596,0.04811193911636139,8.417890951510234,200,20,40,uniform
375000,191,8.587851492413343,0.04957741191536022,8.538274080497983,200,20,40,uniform
400000,191,8.624955872450162,0.05102983659809517,8.573926035852066,200,20,40,uniform
425000,191,8.623153444206237,0.051095353670023914,8.572058090536213,200,20,40,uniform
450000,191,8.614893408016354,0.05102534916166572,8.563868058854688,200,20,40,uniform
475000,191,8.613254266141993,0.05111301413236865,8.562141252009624,200,20,40,uniform
500000,191,8.608236443095715,0.05111388012676752,8.557122562968948,200,20,40,uniform
525000,191,8.607596358388008,0.051114974030549494,8.55648138435746,200,20,40,uniform
550000,191,8.607688088296102,0.05111574227768182,8.55657234601842,200,20,40,uniform
575000,191,8.607788105467765,0.05111642957125592,8.55667167589651,200,20,40,uniform
600000,191,8.607891242962175,0.05111721801878429,8.55677402494339,200,20,40,uniform
625000,191,8.607996687406654,0.05111806272993696,8.556878624676717,200,20,40,uniform
650000,191,8.60810390591718,0.05111893547141102,8.556984970445768,200,20,40,uniform
675000,191,8.608212509618262,0.05111981816631228,8.55709269145195,200,20,40,uniform
700000,191,8.608322209880036,0.05112069944681688,8.55720151043322,200,20,40,uniform
725000,191,8.608432789985235,0.051121572257221144,8.557311217728014,200,20,40,uniform
750000,191,8.608544085355183,0.051122432274361154,8.557421653080821,200,20,40,uniform
775000,191,8.608655969580331,0.05112327690718776,8.557532692673144,200,20,40,uniform
800000,191,8.608768344469707,0.051124104667294154,8.557644239802412,200,20,40,uniform
825000,191,8.60888113289824,0.051124914771359976,8.55775621812688,200,20,40,uniform
850000,191,8.608994273615908,0.05112570688844077,8.557868566727468,200,20,40,uniform
875000,191,8.609107717444974,0.05112648097820871,8.557981236466766,200,20,40,uniform
900000,191,8.60922142446951,0.051127237186638044,8.558094187282872,200,20,40,uniform
925000,191,8.609335361939884,0.05112797577825801,8.558207386161627,200,20,40,uniform
950000,191,8.60944950269842,0.05112869709183329,8.558320805606586,200,20,40,uniform
975000,191,8.609563823986639,0.05112940151115776,8.55843442247548,200,20,40,uniform
1000000,191,8.609678306535237,0.05113008944568812,8.558548217089548,200,20,40,uniform
1025000,191,8.609792933864327,0.05113076131764286,8.558662172546684,200,20,40,uniform
1050000,191,8.609907691741205,0.05113141755336153,8.558776274187842,200,20,40,uniform
1075000,191,8.610022567757579,0.051132058577547164,8.558890509180031,200,20,40,uniform
1100000,191,8.61013755099722,0.05113268480940314,8.559004866187816,200,20,40,uniform
1125000,191,8.610252631773205,0.05113329666010485,8.5591193351131,200,20,40,uniform
1150000,191,8.610367801418471,0.051133894531144045,8.559233906887327,200,20,40,uniform
1175000,191,8.610483052117933,0.051134478813327736,8.559348573304606,200,20,40,uniform
1200000,191,8.610598376773169,0.05113504988618406,8.559463326886984,200,20,40,uniform
1225000,191,8.610713768892595,0.05113560811765979,8.559578160774935,200,20,40,uniform
1250000,191,8.610829222501724,0.05113604532320371,8.55969317717852,200,20,40,uniform
1275000,191,8.610944732069852,0.05113646198283068,8.559808270087021,200,20,40,uniform
1300000,191,8.611060292449384,0.051136866870137354,8.559923425579246,200,20,40,uniform
1325000,191,8.611175898825605,0.05113726044309666,8.560038638382508,200,20,40,uniform
1350000,191,8.611291546674844,0.05113764314202757,8.560153903532816,200,20,40,uniform
1375000,191,8.611407231729787,0.05113801538969271,8.560269216340094,200,20,40,uniform
1400000,191,8.611522949949997,0.05113837759154493,8.560384572358451,200,20,40,uniform
1425000,191,8.611638697497169,0.05113873013610192,8.560499967361066,200,20,40,uniform
1450000,191,8.61175447071442,0.051139073395337145,8.560615397319083,200,20,40,uniform
1475000,191,8.61187026610837,0.05113940772519498,8.560730858383176,200,20,40,uniform
1500000,191,8.611986080334047,0.05113973346609716,8.56084634686795,200,20,40,uniform
1525000,191,8.612101910181948,0.05114005094350085,8.560961859238448,200,20,40,uniform
1550000,191,8.612217752566844,0.05114036046845231,8.561077392098392,200,20,40,uniform
1575000,191,8.612333604518225,0.05114066233814857,8.561192942180076,200,20,40,uniform
1600000,191,8.612449463171815,0.05114095683651647,8.5613085063353,200,20,40,uniform
1625000,191,8.61256532576234,0.05114124423477519,8.561424081527564,200,20,40,uniform
1650000,191,8.61268118961725,0.05114152479197828,8.561539664825272,200,20,40,uniform
1675000,191,8.61279705215108,0.051141798755550485,8.56165525339553,200,20,40,uniform
1700000,191,8.612912910860537,0.05114206636182746,8.56177084449871,200,20,40,uniform
1725000,191,8.613028763320104,0.05114232783653217,8.561886435483572,200,20,40,uniform
1750000,191,8.613144607178224,0.05114258339530631,8.562002023782918,200,20,40,uniform
1775000,191,8.613260440153752,0.0511428332441503,8.562117606909602,200,20,40,uniform
1800000,191,8.613376260033002,0.05114307757988579,8.562233182453117,200,20,40,uniform
1825000,191,8.613492064666712,0.05114331659060363,8.562348748076108,200,20,40,uniform
1850000,191,8.613607851967805,0.0511435504560583,8.562464301511746,200,20,40,uniform
1875000,191,8.613723619909164,0.05114377934807534,8.562579840561089,200,20,40,uniform
1900000,191,8.613839366521466,0.05114400343096882,8.562695363090498,200,20,40,uniform
1925000,191,8.613955089891874,0.05114422286185074,8.562810867030024,200,20,40,uniform
1950000,191,8.61407078816248,0.05114443779102788,8.562926350371452,200,20,40,uniform
1975000,191,8.614186459529693,0.05114464836235169,8.563041811167341,200,20,40,uniform
2000000,191,8.614302102244112,0.05114485471357514,8.563157247530537,200,20,40,uniform
2025000,191,8.614417714612124,0.05114505697677876,8.563272657635345,200,20,40,uniform
2050000,191,8.614533295000413,0.05107496831388824,8.563458326686526,200,20,40,uniform
2075000,191,8.614648841836088,0.05114125707872223,8.563507584757366,200,20,40,uniform
2100000,191,8.614764353111388,0.05114271214375464,8.563621640967634,200,20,40,uniform
2125000,191,8.614879831079689,0.05114326244786503,8.563736568631823,200,20,40,uniform
2150000,191,8.61499528590059,0.05114363197726273,8.563851653923328,200,20,40,uniform
2175000,191,8.615110721957764,0.051143955119080015,8.563966766838684,200,20,40,uniform
2200000,191,8.615226136841494,0.05114428866684504,8.564081848174649,200,20,40,uniform
2225000,191,8.615341525535273,0.05114462139963694,8.564196904135637,200,20,40,uniform
2250000,191,8.61545688278678,0.05114494841330453,8.564311934373476,200,20,40,uniform
2275000,191,8.61557220395689,0.051145267548704604,8.564426936408186,200,20,40,uniform
2300000,191,8.615687485182502,0.05114557791983458,8.564541907262667,200,20,40,uniform
2325000,191,8.615802723295383,0.05114587926022417,8.56465684403516,200,20,40,uniform
2350000,191,8.61591791568152,0.05114617161316813,8.564771744068352,200,20,40,uniform
2375000,191,8.61603306014771,0.05114645517717894,8.564886604970532,200,20,40,uniform
2400000,191,8.616148154813382,0.051146730225776364,8.565001424587606,200,20,40,uniform
2425000,191,8.616263198028351,0.05114699706487618,8.565116200963475,200,20,40,uniform
2450000,191,8.616378188312034,0.051147256009729844,8.565230932302304,200,20,40,uniform
2475000,191,8.616493124308837,0.05114750737256777,8.56534561693627,200,20,40,uniform
2500000,191,8.6166080047548,0.051147751456052215,8.565460253298749,200,20,40,uniform
25000,198,9.169241490936333,9.003833463732647,0.16540802720368575,200,40,40,uniform
50000,196,9.198113442675687,9.005592357844517,0.1925210848311707,200,40,40,uniform
75000,194,9.22309657443789,9.009375927457391,0.21372064698049797,200,40,40,uniform
100000,193,9.267399624005085,9.066438944969264,0.2009606790358216,200,40,40,uniform
125000,192,9.306782402936543,9.141770275954396,0.1650121269821465,200,40,40,uniform
150000,190,9.333880606805133,9.16807715155994,0.16580345524519302,200,40,40,uniform
175000,188,9.36037668589216,9.167810210867968,0.19256647502419177,200,40,40,uniform
200000,187,9.400526620468623,9.270746554656093,0.12978006581253076,200,40,40,uniform
225000,185,9.429995303088734,9.290548726304285,0.13944657678444905,200,40,40,uniform
250000,184,9.495066349193669,9.385345877667437,0.10972047152623254,200,40,40,uniform
275000,182,9.539857467027188,9.411162029686857,0.1286954373403315,200,40,40,uniform
300000,180,9.59442725934602,9.452024543110953,0.1424027162350665,200,40,40,uniform
325000,178,9.654574168128361,9.479734170092245,0.17483999803611638,200,40,40,uniform
350000,177,9.72216053915665,9.573947780155214,0.14821275900143682,200,40,40,uniform
375000,175,9.771112529883942,9.613282167374207,0.1578303625097348,200,40,40,uniform
400000,173,9.823044997645635,9.656368620696389,0.16667637694924586,200,40,40,uniform
425000,171,9.901017636625346,9.700517104812201,0.20050053181314453,200,40,40,uniform
450000,169,9.951302554787542,9.751206135188758,0.20009641959878444,200,40,40,uniform
475000,167,10.013374334558314,9.804946276071991,0.20842805848632295,200,40,40,uniform
500000,165,10.062326183015111,9.865613892949614,0.19671229006549673,200,40,40,uniform
525000,163,10.123939885768294,9.935097340321411,0.1888425454468834,200,40,40,uniform
550000,161,10.194627194826948,10.008035003970805,0.18659219085614254,200,40,40,uniform
575000,158,10.23664080678868,10.044082323354328,0.1925584834343521,200,40,40,uniform
600000,156,10.29725067216199,10.133464435547774,0.1637862366142162,200,40,40,uniform
625000,154,10.387536159089791,10.220296737018893,0.1672394220708977,200,40,40,uniform
650000,152,10.455508435922857,10.314548376327727,0.14096005959513036,200,40,40,uniform
675000,149,10.520829663163257,10.383590555789935,0.1372391073733219,200,40,40,uniform
700000,148,10.607176720684324,10.502486786350717,0.10468993433360652,200,40,40,uniform
725000,145,10.689760503720832,10.597096594803007,0.0926639089178245,200,40,40,uniform
750000,143,10.798905205989257,10.693962872124603,0.10494233386465446,200,40,40,uniform
775000,140,10.92078117911762,10.805085872753928,0.1156953063636923,200,40,40,uniform
800000,137,11.03482326403541,10.908616190935192,0.12620707310021828,200,40,40,uniform
825000,134,11.169796795735165,11.018771247869894,0.15102554786527023,200,40,40,uniform
850000,131,11.322602101331405,11.129057995751849,0.1935441055795568,200,40,40,uniform
875000,127,11.4652722158479,11.236118431056331,0.22915378479156878,200,40,40,uniform
900000,124,11.64908716697299,11.364113508609153,0.28497365836383715,200,40,40,uniform
925000,120,11.832392396419028,11.496631482672539,0.33576091374648875,200,40,40,uniform
950000,117,12.048898289091667,11.652673840510175,0.3962244485814921,200,40,40,uniform
975000,113,12.265953064181193,11.829374408804561,0.436578655376632,200,40,40,uniform
1000000,108,12.499267918787716,12.048472858506894,0.4507950602808215,200,40,40,uniform
1025000,103,12.743122824984246,12.309157108955207,0.43396571602903933,200,40,40,uniform
1050000,98,13.039692093484879,12.622494447528172,0.4171976459567066,200,40,40,uniform
1075000,92,13.37064115573683,13.003068650255411,0.3675725054814194,200,40,40,uniform
1100000,85,13.78267116080824,13.482001987276988,0.30066917353125255,200,40,40,uniform
1125000,77,14.329868146781196,14.10171071980857,0.22815742697262564,200,40,40,uniform
1150000,64,15.098304607590762,14.968302283488365,0.13000232410239754,200,40,40,uniform
1175000,0,21.766215100525233,21.766215100525233,0.0,200,40,40,uniform
1200000,0,28.369548535406395,28.369548535406395,0.0,200,40,40,uniform
1225000,0,30.26080138149785,30.26080138149785,0.0,200,40,40,uniform
1250000,0,30.7047008711921,30.7047008711921,0.0,200,40,40,uniform
1275000,0,30.779753749206407,30.779753749206407,0.0,200,40,40,uniform
1300000,0,30.781420820069435,30.781420820069435,0.0,200,40,40,uniform
1325000,0,30.781739058802994,30.781739058802994,0.0,200,40,40,uniform
1350000,0,30.796479285556767,30.796479285556767,0.0,200,40,40,uniform
1375000,0,30.80332203510363,30.80332203510363,0.0,200,40,40,uniform
1400000,0,30.818675626631556,30.818675626631556,0.0,200,40,40,uniform
1425000,0,30.822384762812458,30.822384762812458,0.0,200,40,40,uniform
1450000,0,30.825328059242135,30.825328059242135,0.0,200,40,40,uniform
1475000,0,30.827339293883163,30.827339293883163,0.0,200,40,40,uniform
1500000,0,30.827698008052423,30.827698008052423,0.0,200,40,40,uniform
1525000,0,30.827356391203438,30.827356391203438,0.0,200,40,40,uniform
1550000,0,30.82705493622017,30.82705493622017,0.0,200,40,40,uniform
1575000,0,30.826831202761912,30.826831202761912,0.0,200,40,40,uniform
1600000,0,30.827650734337066,30.827650734337066,0.0,200,40,40,uniform
1625000,0,30.82771973075613,30.82771973075613,0.0,200,40,40,uniform
1650000,0,30.827477802240317,30.827477802240317,0.0,200,40,40,uniform
1675000,0,30.827255713301696,30.827255713301696,0.0,200,40,40,uniform
1700000,0,30.827049942053172,30.827049942053172,0.0,200,40,40,uniform
1725000,0,30.826859147074178,30.826859147074178,0.0,200,40,40,uniform
1750000,0,30.82668224464339,30.82668224464339,0.0,200,40,40,uniform
1775000,0,30.826518243594627,30.826518243594627,0.0,200,40,40,uniform
1800000,0,30.826366226234004,30.826366226234004,0.0,200,40,40,uniform
1825000,0,30.826225343423083,30.826225343423083,0.0,200,40,40,uniform
1850000,0,30.826094810895246,30.826094810895246,0.0,200,40,40,uniform
1875000,0,30.825973905831745,30.825973905831745,0.0,200,40,40,uniform
1900000,0,30.8258619639738,30.8258619639738,0.0,200,40,40,uniform
1925000,0,30.825758377638014,30.825758377638014,0.0,200,40,40,uniform
1950000,0,30.825662595113787,30.825662595113787,0.0,200,40,40,uniform
1975000,0,30.82557412226104,30.82557412226104,0.0,200,40,40,uniform
2000000,0,30.82549252788783,30.82549252788783,0.0,200,40,40,uniform
2025000,0,30.82541745624119,30.82541745624119,0.0,200,40,40,uniform
2050000,0,30.82534865421394,30.82534865421394,0.0,200,40,40,uniform
2075000,0,30.825286032539562,30.825286032539562,0.0,200,40,40,uniform
2100000,0,30.82522981705856,30.82522981705856,0.0,200,40,40,uniform
2125000,0,30.82518098853278,30.82518098853278,0.0,200,40,40,uniform
2150000,0,30.825142964247068,30.825142964247068,0.0,200,40,40,uniform
2175000,0,30.825132844310875,30.825132844310875,0.0,200,40,40,uniform
2200000,0,30.82578635615632,30.82578635615632,0.0,200,40,40,uniform
2225000,0,30.826509286080874,30.826509286080874,0.0,200,40,40,uniform
2250000,0,30.826479245659357,30.826479245659357,0.0,200,40,40,uniform
2275000,0,30.826441100760388,30.826441100760388,0.0,200,40,40,uniform
2300000,0,30.826405692559288,30.826405692559288,0.0,200,40,40,uniform
2325000,0,30.82637282411986,30.82637282411986,0.0,200,40,40,uniform
2350000,0,30.826342309608023,30.826342309608023,0.0,200,40,40,uniform
2375000,0,30.826313979549187,30.826313979549187,0.0,200,40,40,uniform
2400000,0,30.826287677635072,30.826287677635072,0.0,200,40,40,uniform
2425000,0,30.82626325910973,30.82626325910973,0.0,200,40,40,uniform
2450000,0,30.826240589714413,30.826240589714413,0.0,200,40,40,uniform
2475000,0,30.826219544846822,30.826219544846822,0.0,200,40,40,uniform
2500000,0,30.826200008829595,30.826200008829595,0.0,200,40,40,uniform
25000,195,18.498504250251152,18.406370732106883,0.09213351814426929,200,80,40,uniform
50000,192,18.547945973793585,18.44691880388948,0.10102716990410343,200,80,40,uniform
75000,188,18.702921548863408,18.577901521484492,0.12502002737891615,200,80,40,uniform
100000,185,18.860601060762086,18.766044614806262,0.09455644595582413,200,80,40,uniform
125000,181,19.02506806328453,18.933183731805507,0.09188433147902231,200,80,40,uniform
150000,177,19.190549610211406,19.113501807911067,0.07704780230033847,200,80,40,uniform
175000,175,19.40143172866323,19.339157319747176,0.0622744089160534,200,80,40,uniform
200000,170,19.615824787284335,19.542379887339493,0.07344489994484249,200,80,40,uniform
225000,166,19.86027347831851,19.76553281753024,0.09474066078827192,200,80,40,uniform
250000,162,20.133115685527606,20.003618106245472,0.129497579282134,200,80,40,uniform
275000,157,20.40591190161487,20.253880469955583,0.15203143165928878,200,80,40,uniform
300000,152,20.714116258010858,20.536482409284005,0.1776338487268525,200,80,40,uniform
325000,147,21.055712496443984,20.85396022388512,0.2017522725588634,200,80,40,uniform
350000,141,21.425538029894106,21.218481202752645,0.2070568271414608,200,80,40,uniform
375000,134,21.838721093814115,21.63387754189959,0.20484355191452508,200,80,40,uniform
400000,127,22.32324520575609,22.124246420232886,0.19899878552320516,200,80,40,uniform
425000,119,22.896166757175532,22.711549906060913,0.1846168511146189,200,80,40,uniform
450000,108,23.5807820368437,23.428038728321795,0.15274330852190587,200,80,40,uniform
475000,94,24.378326460767394,24.269840099144712,0.10848636162268122,200,80,40,uniform
500000,0,31.834282412148795,31.834282412148795,0.0,200,80,40,uniform
525000,81,31.347607257610296,26.326150505519347,5.021456752090948,200,80,40,uniform
550000,1,31.18202922905173,31.18202922905173,0.0,200,80,40,uniform
575000,1,33.11341315331384,33.11341315331384,0.0,200,80,40,uniform
600000,361,NaN,NaN,NaN,200,80,40,uniform
625000,361,NaN,NaN,NaN,200,80,40,uniform
650000,361,NaN,NaN,NaN,200,80,40,uniform
675000,361,NaN,NaN,NaN,200,80,40,uniform
700000,361,NaN,NaN,NaN,200,80,40,uniform
725000,361,NaN,NaN,NaN,200,80,40,uniform
750000,361,NaN,NaN,NaN,200,80,40,uniform
775000,361,NaN,NaN,NaN,200,80,40,uniform
800000,361,NaN,NaN,NaN,200,80,40,uniform
825000,361,NaN,NaN,NaN,200,80,40,uniform
850000,361,NaN,NaN,NaN,200,80,40,uniform
875000,361,NaN,NaN,NaN,200,80,40,uniform
900000,361,NaN,NaN,NaN,200,80,40,uniform
925000,361,NaN,NaN,NaN,200,80,40,uniform
950000,361,NaN,NaN,NaN,200,80,40,uniform
975000,361,NaN,NaN,NaN,200,80,40,uniform
1000000,361,NaN,NaN,NaN,200,80,40,uniform
1025000,361,NaN,NaN,NaN,200,80,40,uniform
1050000,361,NaN,NaN,NaN,200,80,40,uniform
1075000,361,NaN,NaN,NaN,200,80,40,uniform
1100000,361,NaN,NaN,NaN,200,80,40,uniform
1125000,361,NaN,NaN,NaN,200,80,40,uniform
1150000,361,NaN,NaN,NaN,200,80,40,uniform
1175000,361,NaN,NaN,NaN,200,80,40,uniform
1200000,361,NaN,NaN,NaN,200,80,40,uniform
1225000,361,NaN,NaN,NaN,200,80,40,uniform
1250000,361,NaN,NaN,NaN,200,80,40,uniform
1275000,361,NaN,NaN,NaN,200,80,40,uniform
1300000,361,NaN,NaN,NaN,200,80,40,uniform
1325000,361,NaN,NaN,NaN,200,80,40,uniform
1350000,361,NaN,NaN,NaN,200,80,40,uniform
1375000,361,NaN,NaN,NaN,200,80,40,uniform
1400000,361,NaN,NaN,NaN,200,80,40,uniform
1425000,361,NaN,NaN,NaN,200,80,40,uniform
1450000,361,NaN,NaN,NaN,200,80,40,uniform
1475000,361,NaN,NaN,NaN,200,80,40,uniform
1500000,361,NaN,NaN,NaN,200,80,40,uniform
1525000,361,NaN,NaN,NaN,200,80,40,uniform
1550000,361,NaN,NaN,NaN,200,80,40,uniform
1575000,361,NaN,NaN,NaN,200,80,40,uniform
1600000,361,NaN,NaN,NaN,200,80,40,uniform
1625000,361,NaN,NaN,NaN,200,80,40,uniform
1650000,361,NaN,NaN,NaN,200,80,40,uniform
1675000,361,NaN,NaN,NaN,200,80,40,uniform
1700000,361,NaN,NaN,NaN,200,80,40,uniform
1725000,361,NaN,NaN,NaN,200,80,40,uniform
1750000,361,NaN,NaN,NaN,200,80,40,uniform
1775000,361,NaN,NaN,NaN,200,80,40,uniform
1800000,361,NaN,NaN,NaN,200,80,40,uniform
1825000,361,NaN,NaN,NaN,200,80,40,uniform
1850000,361,NaN,NaN,NaN,200,80,40,uniform
1875000,361,NaN,NaN,NaN,200,80,40,uniform
1900000,361,NaN,NaN,NaN,200,80,40,uniform
1925000,361,NaN,NaN,NaN,200,80,40,uniform
1950000,361,NaN,NaN,NaN,200,80,40,uniform
1975000,361,NaN,NaN,NaN,200,80,40,uniform
2000000,361,NaN,NaN,NaN,200,80,40,uniform
2025000,361,NaN,NaN,NaN,200,80,40,uniform
2050000,361,NaN,NaN,NaN,200,80,40,uniform
2075000,361,NaN,NaN,NaN,200,80,40,uniform
2100000,361,NaN,NaN,NaN,200,80,40,uniform
2125000,361,NaN,NaN,NaN,200,80,40,uniform
2150000,361,NaN,NaN,NaN,200,80,40,uniform
2175000,361,NaN,NaN,NaN,200,80,40,uniform
2200000,361,NaN,NaN,NaN,200,80,40,uniform
2225000,361,NaN,NaN,NaN,200,80,40,uniform
2250000,361,NaN,NaN,NaN,200,80,40,uniform
2275000,361,NaN,NaN,NaN,200,80,40,uniform
2300000,361,NaN,NaN,NaN,200,80,40,uniform
2325000,361,NaN,NaN,NaN,200,80,40,uniform
2350000,361,NaN,NaN,NaN,200,80,40,uniform
2375000,361,NaN,NaN,NaN,200,80,40,uniform
2400000,361,NaN,NaN,NaN,200,80,40,uniform
2425000,361,NaN,NaN,NaN,200,80,40,uniform
2450000,361,NaN,NaN,NaN,200,80,40,uniform
2475000,361,NaN,NaN,NaN,200,80,40,uniform
2500000,361,NaN,NaN,NaN,200,80,40,uniform
25000,149,2.559956201019234,2.4551529074134057,0.10480329360582807,150,20,30,uniform
50000,148,2.55988442845016,2.450305863137876,0.10957856531228405,150,20,30,uniform
75000,147,2.5681909457953327,2.4299114984029964,0.13827944739233633,150,20,30,uniform
100000,146,2.5752220290318935,2.385956809676566,0.18926521935532747,150,20,30,uniform
125000,146,2.611816467037147,2.4642552330494,0.147561233987747,150,20,30,uniform
150000,145,2.635514626364638,2.444853803302485,0.19066082306215293,150,20,30,uniform
175000,144,2.664418945532902,2.422018461578734,0.24240048395416824,150,20,30,uniform
200000,143,2.704327264992618,2.353700013388722,0.3506272516038962,150,20,30,uniform
225000,142,2.7567904051749896,2.285306391649166,0.4714840135258238,150,20,30,uniform
250000,141,2.824148383093522,2.224290051126857,0.599858331966665,150,20,30,uniform
275000,140,2.919456124998962,2.062430380224386,0.8570257447745759,150,20,30,uniform
300000,139,3.0553046687869228,1.837400452723738,1.2179042160631848,150,20,30,uniform
325000,138,3.2417269132400572,1.430747665347029,1.8109792478930282,150,20,30,uniform
350000,138,3.5736778880907023,0.8615693311189071,2.712108556971795,150,20,30,uniform
375000,137,4.2430790880974385,0.04759265527560968,4.195486432821829,150,20,30,uniform
400000,136,4.688984030193658,0.0505371306495368,4.638446899544121,150,20,30,uniform
425000,136,4.699656413056514,0.0516384699133913,4.648017943143123,150,20,30,uniform
450000,136,4.698334852724381,0.0518737870459257,4.646461065678455,150,20,30,uniform
475000,136,4.697644389173951,0.05190616017451069,4.6457382289994404,150,20,30,uniform
500000,136,4.697201454779557,0.051918388693071256,4.645283066086486,150,20,30,uniform
525000,136,4.696827273139333,0.05192531391972165,4.644901959219611,150,20,30,uniform
550000,136,4.69648644330482,0.05192940343861145,4.644557039866208,150,20,30,uniform
575000,136,4.6961756126538,0.05193170929994369,4.644243903353856,150,20,30,uniform
600000,136,4.695901445110437,0.05193330956524654,4.64396813554519,150,20,30,uniform
625000,136,4.695673697336659,0.05193474530778174,4.643738952028877,150,20,30,uniform
650000,136,4.695500147194989,0.051936057211896286,4.643564089983093,150,20,30,uniform
675000,136,4.695384362054929,0.05193727307074471,4.643447088984185,150,20,30,uniform
700000,136,4.695328072736416,0.05193841079050169,4.643389661945914,150,20,30,uniform
725000,136,4.6953376606457065,0.05193948199114095,4.643398178654565,150,20,30,uniform
750000,136,4.695437809576994,0.05194049603214996,4.643497313544844,150,20,30,uniform
775000,136,4.695720397676438,0.05194146678326541,4.6437789308931725,150,20,30,uniform
800000,136,4.6966146002113325,0.051942444499401275,4.644672155711931,150,20,30,uniform
825000,136,4.6976171488101235,0.051943375688341564,4.645673773121782,150,20,30,uniform
850000,136,4.698041567282319,0.051943954971052954,4.646097612311266,150,20,30,uniform
875000,136,4.698403232438906,0.05194453612435475,4.646458696314552,150,20,30,uniform
900000,136,4.698540772458754,0.05194504060022436,4.64659573185853,150,20,30,uniform
925000,136,4.69867642311766,0.051945548073518734,4.646730875044141,150,20,30,uniform
950000,136,4.698718525470529,0.051946083677940666,4.646772441792588,150,20,30,uniform
975000,136,4.698729074309502,0.051946628485255324,4.646782445824247,150,20,30,uniform
1000000,136,4.698730356804148,0.05194716476175019,4.646783192042398,150,20,30,uniform
1025000,136,4.698730656905802,0.05194768374298086,4.646782973162821,150,20,30,uniform
1050000,136,4.698733167244904,0.051948182463876946,4.646784984781027,150,20,30,uniform
1075000,136,4.6987390745982625,0.05194866075872235,4.64679041383954,150,20,30,uniform
1100000,136,4.6987487233328045,0.05194911961831647,4.646799603714488,150,20,30,uniform
1125000,136,4.698762094468549,0.05194956041086516,4.646812534057684,150,20,30,uniform
1150000,136,4.698779015443935,0.05194998454058817,4.646829030903347,150,20,30,uniform
1175000,136,4.698799254983736,0.051950393312485806,4.64684886167125,150,20,30,uniform
1200000,136,4.69882256635914,0.05195078789001976,4.64687177846912,150,20,30,uniform
1225000,136,4.698848706819999,0.05195116929225704,4.6468975375277415,150,20,30,uniform
1250000,136,4.698877445896631,0.051951538405887815,4.646925907490743,150,20,30,uniform
1275000,136,4.698908568502339,0.05195189600143375,4.646956672500905,150,20,30,uniform
1300000,136,4.698941875635923,0.05195224274974561,4.646989632886178,150,20,30,uniform
1325000,136,4.698977184014056,0.05195257923817503,4.647024604775881,150,20,30,uniform
1350000,136,4.699014325263628,0.0519529059881408,4.647061419275487,150,20,30,uniform
1375000,136,4.699053144981558,0.05195322347787031,4.6470999215036874,150,20,30,uniform
1400000,136,4.699093501816376,0.05195353217719895,4.647139969639177,150,20,30,uniform
1425000,136,4.699135266672935,0.05195383260935663,4.647181434063579,150,20,30,uniform
1450000,136,4.699178322157716,0.05195412550077581,4.647224196656941,150,20,30,uniform
1475000,136,4.699222562559611,0.051946583132758996,4.647275979426852,150,20,30,uniform
1500000,136,4.699267896955633,0.051954695508479504,4.647313201447154,150,20,30,uniform
1525000,136,4.699314265221008,0.0519549694888934,4.647359295732115,150,20,30,uniform
1550000,136,4.699361589519203,0.05195522934322063,4.6474063601759825,150,20,30,uniform
1575000,136,4.69940977432646,0.05195548027649391,4.647454294049966,150,20,30,uniform
1600000,136,4.6994587348138355,0.051955725446593576,4.647503009367242,150,20,30,uniform
1625000,136,4.69950839709915,0.05195596559894131,4.647552431500208,150,20,30,uniform
1650000,136,4.699558696192603,0.05195620078208095,4.6476024954105215,150,20,30,uniform
1675000,136,4.699609574124415,0.05195643100587024,4.647653143118545,150,20,30,uniform
1700000,136,4.699660978627897,0.051956656364857176,4.647704322263039,150,20,30,uniform
1725000,136,4.699712862260304,0.051956877021806,4.647755985238498,150,20,30,uniform
1750000,136,4.69976518178737,0.051957093174814915,4.647808088612555,150,20,30,uniform
1775000,136,4.699817897717723,0.051957305033712625,4.64786059268401,150,20,30,uniform
1800000,136,4.6998709739276565,0.05195751280647028,4.6479134611211865,150,20,30,uniform
1825000,136,4.699924377344544,0.051957716692273954,4.64796666065227,150,20,30,uniform
1850000,136,4.699978077671299,0.051957916878401865,4.648020160792898,150,20,30,uniform
1875000,136,4.700032047142524,0.051958113539201045,4.648073933603323,150,20,30,uniform
