major,minor,outerR,beta,dH,clusters,R,rr,kbt,theta,time,substrate
156.0,19.0,194.0,0.10857142857142857,1.1008397783810224,1,180,80,1.0e-6,10,1250000,uniform
156.0,19.0,194.0,0.10857142857142857,1.1011649570835087,1,180,80,1.0e-6,10,1275000,uniform
156.0,19.0,194.0,0.10857142857142857,1.1014950423837921,1,180,80,1.0e-6,10,1300000,uniform
156.0,19.0,194.0,0.10857142857142857,1.1018065868978908,1,180,80,1.0e-6,10,1325000,uniform
156.0,18.5,193.0,0.10601719197707736,1.1020812201492103,1,180,80,1.0e-6,10,1350000,uniform
156.0,18.5,193.0,0.10601719197707736,1.102326242892333,1,180,80,1.0e-6,10,1375000,uniform
156.0,18.5,193.0,0.10601719197707736,1.1027053388035606,1,180,80,1.0e-6,10,1400000,uniform
156.0,18.5,193.0,0.10601719197707736,1.1031206167620018,1,180,80,1.0e-6,10,1425000,uniform
155.0,19.0,193.0,0.10919540229885058,1.103517341864404,1,180,80,1.0e-6,10,1450000,uniform
155.0,19.0,193.0,0.10919540229885058,1.1039112598798313,1,180,80,1.0e-6,10,1475000,uniform
155.0,19.0,193.0,0.10919540229885058,1.1043061551971887,1,180,80,1.0e-6,10,1500000,uniform
155.0,19.0,193.0,0.10919540229885058,1.104662093019624,1,180,80,1.0e-6,10,1525000,uniform
155.0,19.0,193.0,0.10919540229885058,1.1050307614867896,1,180,80,1.0e-6,10,1550000,uniform
155.0,19.0,193.0,0.10919540229885058,1.1053429082387523,1,180,80,1.0e-6,10,1575000,uniform
155.0,18.5,192.0,0.10662824207492795,1.105629331118495,1,180,80,1.0e-6,10,1600000,uniform
155.0,18.5,192.0,0.10662824207492795,1.1060575013216434,1,180,80,1.0e-6,10,1625000,uniform
155.0,18.5,192.0,0.10662824207492795,1.1065141670738927,1,180,80,1.0e-6,10,1650000,uniform
154.0,19.0,192.0,0.10982658959537572,1.106972442532828,1,180,80,1.0e-6,10,1675000,uniform
154.0,19.0,192.0,0.10982658959537572,1.1074139210092786,1,180,80,1.0e-6,10,1700000,uniform
154.0,19.0,192.0,0.10982658959537572,1.1078471043995926,1,180,80,1.0e-6,10,1725000,uniform
154.0,19.0,192.0,0.10982658959537572,1.1082577712157045,1,180,80,1.0e-6,10,1750000,uniform
154.0,19.0,192.0,0.10982658959537572,1.108651305985375,1,180,80,1.0e-6,10,1775000,uniform
154.0,19.0,192.0,0.10982658959537572,1.1090158836313473,1,180,80,1.0e-6,10,1800000,uniform
154.0,18.5,191.5,0.1072463768115942,1.1093354361071093,1,180,80,1.0e-6,10,1825000,uniform
154.0,18.5,191.0,0.1072463768115942,1.1098135209341842,1,180,80,1.0e-6,10,1850000,uniform
154.0,18.5,191.0,0.1072463768115942,1.110350804882773,1,180,80,1.0e-6,10,1875000,uniform
153.0,19.0,191.0,0.11046511627906977,1.110842939046958,1,180,80,1.0e-6,10,1900000,uniform
153.0,19.0,191.0,0.11046511627906977,1.1113565051639995,1,180,80,1.0e-6,10,1925000,uniform
153.0,19.0,191.0,0.11046511627906977,1.1118202327250637,1,180,80,1.0e-6,10,1950000,uniform
153.0,19.0,191.0,0.11046511627906977,1.112293726551339,1,180,80,1.0e-6,10,1975000,uniform
153.0,19.0,191.0,0.11046511627906977,1.1127111523034936,1,180,80,1.0e-6,10,2000000,uniform
153.0,19.0,191.0,0.11046511627906977,1.1131217551571733,1,180,80,1.0e-6,10,2025000,uniform
153.0,19.0,191.0,0.11046511627906977,1.113460935080061,1,180,80,1.0e-6,10,2050000,uniform
153.0,18.5,190.0,0.10787172011661808,1.1140350803026828,1,180,80,1.0e-6,10,2075000,uniform
153.0,18.5,190.0,0.10787172011661808,1.1146162357176976,1,180,80,1.0e-6,10,2100000,uniform
152.0,19.0,190.0,0.1111111111111111,1.1151830470885664,1,180,80,1.0e-6,10,2125000,uniform
152.0,19.0,190.0,0.1111111111111111,1.1157352340329187,1,180,80,1.0e-6,10,2150000,uniform
152.0,19.0,190.0,0.1111111111111111,1.1162621765557854,1,180,80,1.0e-6,10,2175000,uniform
152.0,19.0,190.0,0.1111111111111111,1.116767232898225,1,180,80,1.0e-6,10,2200000,uniform
152.0,19.0,190.0,0.1111111111111111,1.1172358097274133,1,180,80,1.0e-6,10,2225000,uniform
152.0,19.0,190.0,0.1111111111111111,1.1176702247047756,1,180,80,1.0e-6,10,2250000,uniform
152.0,19.0,190.0,0.1111111111111111,1.1180949082590614,1,180,80,1.0e-6,10,2275000,uniform
152.0,18.5,189.5,0.10850439882697947,1.1187381798419778,1,180,80,1.0e-6,10,2300000,uniform
151.5,18.5,189.0,0.10882352941176471,1.1194029824681373,1,180,80,1.0e-6,10,2325000,uniform
151.0,19.0,189.0,0.11176470588235295,1.120018711849556,1,180,80,1.0e-6,10,2350000,uniform
151.0,19.0,189.0,0.11176470588235295,1.1206417633166057,1,180,80,1.0e-6,10,2375000,uniform
151.0,19.0,189.0,0.11176470588235295,1.1212185319470849,1,180,80,1.0e-6,10,2400000,uniform
151.0,19.0,189.0,0.11176470588235295,1.1217682522031638,1,180,80,1.0e-6,10,2425000,uniform
151.0,19.0,189.0,0.11176470588235295,1.1222986849080168,1,180,80,1.0e-6,10,2450000,uniform
151.0,19.0,189.0,0.11176470588235295,1.1227608189687694,1,180,80,1.0e-6,10,2475000,uniform
151.0,19.0,189.0,0.11176470588235295,1.1232871991290643,1,180,80,1.0e-6,10,2500000,uniform
0.0,0.0,0.0,NaN,-0.005999999999999998,1,200,20,1.0e-6,10,0,uniform
181.0,18.5,218.0,0.09273182957393483,0.13221805430996939,1,200,20,1.0e-6,10,25000,uniform
173.0,26.5,226.0,0.13283208020050125,0.09364177896455647,1,200,20,1.0e-6,10,50000,uniform
168.0,31.0,230.0,0.15577889447236182,0.07798293741915943,1,200,20,1.0e-6,10,75000,uniform
163.0,36.0,235.0,0.18090452261306533,0.07155295554801673,1,200,20,1.0e-6,10,100000,uniform
159.0,40.5,240.0,0.20300751879699247,0.06818271059783684,1,200,20,1.0e-6,10,125000,uniform
156.0,46.0,248.0,0.22772277227722773,0.065953505425374,1,200,20,1.0e-6,10,150000,uniform
153.0,51.0,255.5,0.25,0.06436168694674124,1,200,20,1.0e-6,10,175000,uniform
151.0,52.0,255.5,0.2561576354679803,0.06317033147378957,1,200,20,1.0e-6,10,200000,uniform
148.5,53.0,255.5,0.2630272952853598,0.0622497188143135,1,200,20,1.0e-6,10,225000,uniform
147.0,54.0,255.5,0.26865671641791045,0.06152110922674254,1,200,20,1.0e-6,10,250000,uniform
146.0,54.5,255.5,0.2718204488778055,0.060933243208714155,74,200,20,1.0e-6,10,275000,uniform
144.0,55.5,255.5,0.2781954887218045,0.06045251730963008,0,200,20,1.0e-6,10,300000,uniform
142.0,56.5,255.5,0.28463476070528965,0.06005796391506359,0,200,20,1.0e-6,10,325000,uniform
142.0,56.5,255.5,0.28463476070528965,0.05972546736372125,0,200,20,1.0e-6,10,350000,uniform
140.0,57.5,255.5,0.2911392405063291,0.05944869836274131,0,200,20,1.0e-6,10,375000,uniform
140.0,57.5,255.5,0.2911392405063291,0.05921287694016623,0,200,20,1.0e-6,10,400000,uniform
139.5,57.5,255.5,0.2918781725888325,0.05901175913458267,0,200,20,1.0e-6,10,425000,uniform
138.0,58.5,255.5,0.29770992366412213,0.05883976544034396,0,200,20,1.0e-6,10,450000,uniform
138.0,58.5,255.5,0.29770992366412213,0.058691991528603514,0,200,20,1.0e-6,10,475000,uniform
136.0,59.5,255.5,0.30434782608695654,0.058564204338169834,0,200,20,1.0e-6,10,500000,uniform
136.0,59.5,255.5,0.30434782608695654,0.05845280500979126,0,200,20,1.0e-6,10,525000,uniform
136.0,59.5,255.5,0.30434782608695654,0.05835645862688526,0,200,20,1.0e-6,10,550000,uniform
136.0,59.5,255.5,0.30434782608695654,0.05827189053870889,0,200,20,1.0e-6,10,575000,uniform
134.0,60.5,255.5,0.3110539845758355,0.058197440991367394,0,200,20,1.0e-6,10,600000,uniform
134.0,60.5,255.5,0.3110539845758355,0.05813182544882991,0,200,20,1.0e-6,10,625000,uniform
134.0,60.5,255.5,0.3110539845758355,0.05807313979380273,0,200,20,1.0e-6,10,650000,uniform
134.0,60.5,255.5,0.3110539845758355,0.05801883225611552,0,200,20,1.0e-6,10,675000,uniform
134.0,60.5,255.5,0.3110539845758355,0.057965154874341264,0,200,20,1.0e-6,10,700000,uniform
133.0,61.5,255.5,0.3161953727506427,0.05791061650424679,0,200,20,1.0e-6,10,725000,uniform
132.0,61.5,255.5,0.3178294573643411,0.057855150166832674,0,200,20,1.0e-6,10,750000,uniform
132.0,61.5,255.5,0.3178294573643411,0.05779914942262992,0,200,20,1.0e-6,10,775000,uniform
132.0,61.5,255.5,0.3178294573643411,0.05774279152541063,0,200,20,1.0e-6,10,800000,uniform
132.0,61.5,255.5,0.3178294573643411,0.0576863208764132,0,200,20,1.0e-6,10,825000,uniform
132.0,61.5,255.5,0.3178294573643411,0.05762994015813482,0,200,20,1.0e-6,10,850000,uniform
132.0,61.5,255.5,0.3178294573643411,0.05757381742850864,0,200,20,1.0e-6,10,875000,uniform
132.0,61.5,255.5,0.3178294573643411,0.05751809193740123,0,200,20,1.0e-6,10,900000,uniform
1.0,192.5,255.5,0.9948320413436692,0.0574628789072207,0,200,20,1.0e-6,10,925000,uniform
130.0,62.5,255.5,0.3246753246753247,0.05740827347186946,0,200,20,1.0e-6,10,950000,uniform
130.0,62.5,255.5,0.3246753246753247,0.0573543539294393,0,200,20,1.0e-6,10,975000,uniform
130.0,62.5,255.5,0.3246753246753247,0.05730118443419545,0,200,20,1.0e-6,10,1000000,uniform
130.0,62.5,255.5,0.3246753246753247,0.05724881722934524,0,200,20,1.0e-6,10,1025000,uniform
130.0,62.5,255.5,0.3246753246753247,0.05719729450274202,0,200,20,1.0e-6,10,1050000,uniform
130.0,62.5,255.5,0.3246753246753247,0.05714664993283805,0,200,20,1.0e-6,10,1075000,uniform
130.0,62.5,255.5,0.3246753246753247,0.05709690997911825,0,200,20,1.0e-6,10,1100000,uniform
130.0,62.5,255.5,0.3246753246753247,0.05704809496191279,0,200,20,1.0e-6,10,1125000,uniform
129.0,63.5,255.5,0.32987012987012987,0.057000219968151196,0,200,20,1.0e-6,10,1150000,uniform
1.0,191.5,255.5,0.9948051948051948,0.05695329561299743,0,200,20,1.0e-6,10,1175000,uniform
128.0,63.5,255.5,0.33159268929503916,0.05690732868203146,0,200,20,1.0e-6,10,1200000,uniform
128.0,63.5,255.5,0.33159268929503916,0.0568623226743211,0,200,20,1.0e-6,10,1225000,uniform
128.0,63.5,255.5,0.33159268929503916,0.05681827826308374,0,200,20,1.0e-6,10,1250000,uniform
128.0,63.5,255.5,0.33159268929503916,0.056775193687683405,0,200,20,1.0e-6,10,1275000,uniform
128.0,63.5,255.5,0.33159268929503916,0.05673306508843606,0,200,20,1.0e-6,10,1300000,uniform
128.0,63.5,255.5,0.33159268929503916,0.05669188679348323,0,200,20,1.0e-6,10,1325000,uniform
128.0,63.5,255.5,0.33159268929503916,0.05665165156560539,0,200,20,1.0e-6,10,1350000,uniform
127.0,64.5,255.5,0.3368146214099217,0.056612350815415324,0,200,20,1.0e-6,10,1375000,uniform
127.0,64.5,255.5,0.3368146214099217,0.056573974786218305,0,200,20,1.0e-6,10,1400000,uniform
1.0,190.5,255.5,0.9947780678851175,0.0565365127148559,0,200,20,1.0e-6,10,1425000,uniform
126.0,64.5,255.5,0.33858267716535434,0.05649995297245405,0,200,20,1.0e-6,10,1450000,uniform
126.0,64.5,255.5,0.33858267716535434,0.05646428318777368,0,200,20,1.0e-6,10,1475000,uniform
126.0,64.5,255.5,0.33858267716535434,0.05642949035604397,0,200,20,1.0e-6,10,1500000,uniform
126.0,64.5,255.5,0.33858267716535434,0.05639556093498763,0,200,20,1.0e-6,10,1525000,uniform
126.0,64.5,255.5,0.33858267716535434,0.05636248093023948,0,200,20,1.0e-6,10,1550000,uniform
125.0,65.5,255.5,0.3438320209973753,0.05633023597125314,0,200,20,1.0e-6,10,1575000,uniform
125.0,65.5,255.5,0.3438320209973753,0.05629881137908486,0,200,20,1.0e-6,10,1600000,uniform
1.0,189.5,255.5,0.994750656167979,0.05626819222712284,0,200,20,1.0e-6,10,1625000,uniform
1.0,189.5,255.5,0.994750656167979,0.0562383633954997,0,200,20,1.0e-6,10,1650000,uniform
124.0,65.5,255.5,0.34564643799472294,0.05620930962007301,0,200,20,1.0e-6,10,1675000,uniform
124.0,65.5,255.5,0.34564643799472294,0.056181015536423344,0,200,20,1.0e-6,10,1700000,uniform
124.0,65.5,255.5,0.34564643799472294,0.05615346571967443,0,200,20,1.0e-6,10,1725000,uniform
123.0,66.5,255.5,0.35092348284960423,0.05612664472026246,0,200,20,1.0e-6,10,1750000,uniform
123.0,66.5,255.5,0.35092348284960423,0.05610053709622716,0,200,20,1.0e-6,10,1775000,uniform
1.0,188.5,255.5,0.9947229551451188,0.05607512744243452,0,200,20,1.0e-6,10,1800000,uniform
1.0,188.5,255.5,0.9947229551451188,0.05605040041683336,0,200,20,1.0e-6,10,1825000,uniform
122.0,66.5,255.5,0.35278514588859416,0.056026340764164545,0,200,20,1.0e-6,10,1850000,uniform
122.0,66.5,255.5,0.35278514588859416,0.056002933337266754,0,200,20,1.0e-6,10,1875000,uniform
121.0,67.5,255.5,0.35809018567639256,0.0,0,200,20,1.0e-6,10,1900000,uniform
1.0,187.5,255.5,0.9946949602122016,0.0,0,200,20,1.0e-6,10,1925000,uniform
1.0,187.5,255.5,0.9946949602122016,0.0,0,200,20,1.0e-6,10,1950000,uniform
1.0,187.5,255.5,0.9946949602122016,0.0,0,200,20,1.0e-6,10,1975000,uniform
120.0,67.5,255.5,0.36,0.0,0,200,20,1.0e-6,10,2000000,uniform
119.0,68.5,255.5,0.36533333333333334,0.0,0,200,20,1.0e-6,10,2025000,uniform
1.0,186.5,255.5,0.9946666666666667,0.0,0,200,20,1.0e-6,10,2050000,uniform
1.0,186.5,255.5,0.9946666666666667,0.0,0,200,20,1.0e-6,10,2075000,uniform
1.0,186.5,255.5,0.9946666666666667,0.0,0,200,20,1.0e-6,10,2100000,uniform
117.0,69.5,255.5,0.3726541554959786,0.0,0,200,20,1.0e-6,10,2125000,uniform
1.0,185.5,255.5,0.9946380697050938,0.0,0,200,20,1.0e-6,10,2150000,uniform
1.0,185.5,255.5,0.9946380697050938,0.0,0,200,20,1.0e-6,10,2175000,uniform
1.0,185.5,255.5,0.9946380697050938,0.0,0,200,20,1.0e-6,10,2200000,uniform
115.0,70.5,255.5,0.38005390835579517,0.0,0,200,20,1.0e-6,10,2225000,uniform
1.0,184.5,255.5,0.9946091644204852,0.0,0,200,20,1.0e-6,10,2250000,uniform
1.0,184.5,255.5,0.9946091644204852,0.0,0,200,20,1.0e-6,10,2275000,uniform
1.0,184.5,255.5,0.9946091644204852,0.0,0,200,20,1.0e-6,10,2300000,uniform
1.0,183.5,255.5,0.994579945799458,0.0,0,200,20,1.0e-6,10,2325000,uniform
1.0,183.5,255.5,0.994579945799458,0.0,0,200,20,1.0e-6,10,2350000,uniform
1.0,183.5,255.5,0.994579945799458,0.0,0,200,20,1.0e-6,10,2375000,uniform
1.0,182.5,255.5,0.9945504087193461,0.0,0,200,20,1.0e-6,10,2400000,uniform
1.0,182.5,255.5,0.9945504087193461,0.0,0,200,20,1.0e-6,10,2425000,uniform
1.0,182.5,255.5,0.9945504087193461,0.0,0,200,20,1.0e-6,10,2450000,uniform
1.0,181.5,255.5,0.9945205479452055,0.0,0,200,20,1.0e-6,10,2475000,uniform
1.0,181.5,255.5,0.9945205479452055,0.0,0,200,20,1.0e-6,10,2500000,uniform
0.0,0.0,0.0,NaN,-0.005999999999999998,1,200,40,1.0e-6,10,0,uniform
184.0,16.0,216.0,0.08,0.4855454346549475,1,200,40,1.0e-6,10,25000,uniform
180.0,20.0,220.0,0.1,0.4753930631342283,1,200,40,1.0e-6,10,50000,uniform
176.0,23.5,223.0,0.11779448621553884,0.46988501522663906,1,200,40,1.0e-6,10,75000,uniform
172.5,27.0,226.0,0.13533834586466165,0.46572472652911745,1,200,40,1.0e-6,10,100000,uniform
170.0,29.0,228.5,0.1457286432160804,0.4623666073507926,1,200,40,1.0e-6,10,125000,uniform
167.5,32.0,232.0,0.16040100250626566,0.459443624481315,1,200,40,1.0e-6,10,150000,uniform
165.0,35.5,236.0,0.1770573566084788,0.45685681894469304,1,200,40,1.0e-6,10,175000,uniform
162.5,39.0,240.0,0.1935483870967742,0.4546165047209155,1,200,40,1.0e-6,10,200000,uniform
160.0,44.0,248.0,0.21568627450980393,0.45260535017179176,1,200,40,1.0e-6,10,225000,uniform
158.0,48.5,255.5,0.23486682808716708,0.4508221439556405,1,200,40,1.0e-6,10,250000,uniform
156.0,49.5,255.5,0.24087591240875914,0.4492771464349688,1,200,40,1.0e-6,10,275000,uniform
154.0,50.5,255.5,0.2469437652811736,0.44799081081783226,1,200,40,1.0e-6,10,300000,uniform
152.0,51.5,255.5,0.25307125307125306,0.44699371001762433,1,200,40,1.0e-6,10,325000,uniform
150.0,52.5,255.5,0.25925925925925924,0.44689107422992,1,200,40,1.0e-6,10,350000,uniform
148.5,53.5,255.5,0.26485148514851486,0.4475011609466972,1,200,40,1.0e-6,10,375000,uniform
146.5,54.5,255.5,0.27114427860696516,0.4486352879869571,1,200,40,1.0e-6,10,400000,uniform
145.0,55.0,255.5,0.275,0.4503601483753503,1,200,40,1.0e-6,10,425000,uniform
143.0,56.0,255.5,0.2814070351758794,0.45274073497712064,1,200,40,1.0e-6,10,450000,uniform
141.0,57.0,255.5,0.2878787878787879,0.4559093300523307,1,200,40,1.0e-6,10,475000,uniform
139.0,58.0,255.5,0.29441624365482233,0.4600260010438442,1,200,40,1.0e-6,10,500000,uniform
138.0,58.5,255.5,0.29770992366412213,0.4652841735644599,1,200,40,1.0e-6,10,525000,uniform
136.0,59.5,255.5,0.30434782608695654,0.47191803693732665,1,200,40,1.0e-6,10,550000,uniform
134.0,60.5,255.5,0.3110539845758355,0.48021310015027235,1,200,40,1.0e-6,10,575000,uniform
132.0,61.5,255.5,0.3178294573643411,0.4905226415578955,1,200,40,1.0e-6,10,600000,uniform
130.5,62.5,255.5,0.3238341968911917,0.503296064043096,1,200,40,1.0e-6,10,625000,uniform
129.0,63.0,255.5,0.328125,0.5191333686257711,1,200,40,1.0e-6,10,650000,uniform
127.0,64.0,255.5,0.33507853403141363,0.5389086805005676,1,200,40,1.0e-6,10,675000,uniform
125.0,65.0,255.5,0.34210526315789475,0.5654240974084817,1,200,40,1.0e-6,10,700000,uniform
123.5,65.5,255.5,0.34656084656084657,0.6024836417137996,1,200,40,1.0e-6,10,725000,uniform
122.0,66.5,255.5,0.35278514588859416,0.6443724121217339,1,200,40,1.0e-6,10,750000,uniform
120.0,67.5,255.5,0.36,0.6914541565582751,1,200,40,1.0e-6,10,775000,uniform
118.0,68.5,255.5,0.3672922252010724,0.7229678392676766,1,200,40,1.0e-6,10,800000,uniform
116.0,69.5,255.5,0.3746630727762803,0.7357183306614058,1,200,40,1.0e-6,10,825000,uniform
114.0,70.5,255.5,0.3821138211382114,0.7396683339175236,1,200,40,1.0e-6,10,850000,uniform
112.0,71.5,255.5,0.3896457765667575,0.7432711457642083,1,200,40,1.0e-6,10,875000,uniform
110.5,72.5,255.5,0.39617486338797814,0.7444881188376558,1,200,40,1.0e-6,10,900000,uniform
109.0,73.0,255.5,0.4010989010989011,0.7519135995812285,1,200,40,1.0e-6,10,925000,uniform
107.0,74.0,255.5,0.4088397790055249,0.7590029691117536,2,200,40,1.0e-6,10,950000,uniform
105.0,75.0,255.5,0.4166666666666667,0.7608253084424119,2,200,40,1.0e-6,10,975000,uniform
103.0,76.0,255.5,0.4245810055865922,0.7609671906997014,1,200,40,1.0e-6,10,1000000,uniform
101.0,77.0,255.5,0.43258426966292135,0.7605636832021737,1,200,40,1.0e-6,10,1025000,uniform
99.0,78.0,255.5,0.4406779661016949,0.7599597943359847,1,200,40,1.0e-6,10,1050000,uniform
97.0,79.0,255.5,0.44886363636363635,0.7685115395312151,1,200,40,1.0e-6,10,1075000,uniform
95.0,80.0,255.5,0.45714285714285713,0.7987922092908761,1,200,40,1.0e-6,10,1100000,uniform
93.0,81.0,255.5,0.46551724137931033,0.8115419117979453,1,200,40,1.0e-6,10,1125000,uniform
90.5,82.0,255.5,0.4753623188405797,0.8158181903283037,1,200,40,1.0e-6,10,1150000,uniform
88.5,83.0,255.5,0.4839650145772595,0.8171254853117316,1,200,40,1.0e-6,10,1175000,uniform
86.0,84.5,255.5,0.49560117302052786,0.8174463123440435,1,200,40,1.0e-6,10,1200000,uniform
84.0,85.5,255.5,0.504424778761062,0.8174253555041725,1,200,40,1.0e-6,10,1225000,uniform
81.5,86.5,255.5,0.5148809523809523,0.8172715937406577,1,200,40,1.0e-6,10,1250000,uniform
79.0,88.0,255.5,0.5269461077844312,0.8170582708617479,1,200,40,1.0e-6,10,1275000,uniform
76.5,89.0,255.5,0.5377643504531722,0.8168157129083674,1,200,40,1.0e-6,10,1300000,uniform
74.0,90.5,255.5,0.5501519756838906,0.8165589424657318,1,200,40,1.0e-6,10,1325000,uniform
71.5,91.5,255.5,0.5613496932515337,0.8162965626119448,1,200,40,1.0e-6,10,1350000,uniform
68.5,93.0,255.5,0.5758513931888545,0.8160340150409987,1,200,40,1.0e-6,10,1375000,uniform
65.5,94.5,255.5,0.590625,0.8157749760088431,1,200,40,1.0e-6,10,1400000,uniform
62.5,96.0,255.5,0.6056782334384858,0.815522045835219,1,200,40,1.0e-6,10,1425000,uniform
58.5,98.0,255.5,0.6261980830670927,0.8152771280712513,1,200,40,1.0e-6,10,1450000,uniform
55.5,99.5,255.5,0.6419354838709678,0.8150416541486972,1,200,40,1.0e-6,10,1475000,uniform
51.5,101.5,255.5,0.6633986928104575,0.8148167237413734,1,200,40,1.0e-6,10,1500000,uniform
47.5,103.5,255.5,0.6854304635761589,0.8146031961546681,1,200,40,1.0e-6,10,1525000,uniform
42.5,106.0,255.5,0.7138047138047138,0.8144017519282534,1,200,40,1.0e-6,10,1550000,uniform
37.5,108.5,255.5,0.7431506849315068,0.8142129356443298,1,200,40,1.0e-6,10,1575000,uniform
31.5,111.5,255.5,0.7797202797202797,0.8140371864952848,1,200,40,1.0e-6,10,1600000,uniform
24.0,115.0,255.5,0.8273381294964028,0.8138748606431939,1,200,40,1.0e-6,10,1625000,uniform
13.0,120.5,255.5,0.9026217228464419,0.8137262479274623,1,200,40,1.0e-6,10,1650000,uniform
0.0,0.0,255.5,NaN,0.8135915845842857,1,200,40,1.0e-6,10,1675000,uniform
0.0,0.0,255.5,NaN,0.8134710630877469,1,200,40,1.0e-6,10,1700000,uniform
0.0,0.0,255.5,NaN,0.8133648398732518,1,200,40,1.0e-6,10,1725000,uniform
0.0,0.0,255.5,NaN,0.8132730414738898,1,200,40,1.0e-6,10,1750000,uniform
0.0,0.0,255.5,NaN,0.8131957694491189,1,200,40,1.0e-6,10,1775000,uniform
0.0,0.0,255.5,NaN,0.8131331043818749,1,200,40,1.0e-6,10,1800000,uniform
0.0,0.0,255.5,NaN,0.8130851091471765,1,200,40,1.0e-6,10,1825000,uniform
0.0,0.0,255.5,NaN,0.8130518316061062,1,200,40,1.0e-6,10,1850000,uniform
0.0,0.0,255.5,NaN,0.8130333068411416,1,200,40,1.0e-6,10,1875000,uniform
0.0,0.0,255.5,NaN,0.8130295590220367,1,200,40,1.0e-6,10,1900000,uniform
0.0,0.0,255.5,NaN,0.8130406029728251,1,200,40,1.0e-6,10,1925000,uniform
0.0,0.0,255.5,NaN,0.8130664454942123,1,200,40,1.0e-6,10,1950000,uniform
0.0,0.0,255.5,NaN,0.8131070864845917,1,200,40,1.0e-6,10,1975000,uniform
0.0,0.0,255.5,NaN,0.8131625198942978,1,200,40,1.0e-6,10,2000000,uniform
0.0,0.0,255.5,NaN,0.8132327345425006,1,200,40,1.0e-6,10,2025000,uniform
0.0,0.0,255.5,NaN,0.8133177148168552,1,200,40,1.0e-6,10,2050000,uniform
0.0,0.0,255.5,NaN,0.8134174412761301,1,200,40,1.0e-6,10,2075000,uniform
0.0,0.0,255.5,NaN,0.8135318911712273,1,200,40,1.0e-6,10,2100000,uniform
0.0,0.0,255.5,NaN,0.8136610388954502,1,200,40,1.0e-6,10,2125000,uniform
0.0,0.0,255.5,NaN,0.8138048563755174,1,200,40,1.0e-6,10,2150000,uniform
0.0,0.0,255.5,NaN,0.8139633134126898,1,200,40,1.0e-6,10,2175000,uniform
0.0,0.0,255.5,NaN,0.8141363779790325,1,200,40,1.0e-6,10,2200000,uniform
0.0,0.0,255.5,NaN,0.814324016477204,1,200,40,1.0e-6,10,2225000,uniform
0.0,0.0,255.5,NaN,0.814526193967546,1,200,40,1.0e-6,10,2250000,uniform
0.0,0.0,255.5,NaN,0.8147428743673782,1,200,40,1.0e-6,10,2275000,uniform
0.0,0.0,255.5,NaN,0.8149740206260654,1,200,40,1.0e-6,10,2300000,uniform
0.0,0.0,255.5,NaN,0.8152195948792945,1,200,40,1.0e-6,10,2325000,uniform
0.0,0.0,255.5,NaN,0.8154795585848528,1,200,40,1.0e-6,10,2350000,uniform
0.0,0.0,255.5,NaN,0.8157538726429134,1,200,40,1.0e-6,10,2375000,uniform
0.0,0.0,255.5,NaN,0.8160424975024236,1,200,40,1.0e-6,10,2400000,uniform
0.0,0.0,255.5,NaN,0.8163453932557523,1,200,40,1.0e-6,10,2425000,uniform
0.0,0.0,255.5,NaN,0.8166625197234393,1,200,40,1.0e-6,10,2450000,uniform
0.0,0.0,255.5,NaN,0.8169938365297985,1,200,40,1.0e-6,10,2475000,uniform
0.0,0.0,255.5,NaN,0.8173393031714489,1,200,40,1.0e-6,10,2500000,uniform
0.0,0.0,0.0,NaN,-0.005999999999999998,1,200,80,1.0e-6,10,0,uniform
183.0,17.0,217.0,0.085,1.126932830659918,1,200,80,1.0e-6,10,25000,uniform
182.0,18.0,218.0,0.09,1.1052754920554368,1,200,80,1.0e-6,10,50000,uniform
182.0,18.0,218.0,0.09,1.099698522772457,1,200,80,1.0e-6,10,75000,uniform
181.5,18.5,218.0,0.0925,1.0976065530105483,1,200,80,1.0e-6,10,100000,uniform
181.0,18.5,218.0,0.09273182957393483,1.0966381682158763,1,200,80,1.0e-6,10,125000,uniform
181.0,18.5,218.0,0.09273182957393483,1.0960349389560802,1,200,80,1.0e-6,10,150000,uniform
181.0,18.5,218.0,0.09273182957393483,1.0955494506133088,1,200,80,1.0e-6,10,175000,uniform
181.0,18.5,218.0,0.09273182957393483,1.0951405741880114,1,200,80,1.0e-6,10,200000,uniform
181.0,18.5,218.0,0.09273182957393483,1.0947717698062223,1,200,80,1.0e-6,10,225000,uniform
181.0,18.5,218.0,0.09273182957393483,1.0945228923951258,1,200,80,1.0e-6,10,250000,uniform
181.0,18.5,218.0,0.09273182957393483,1.0943520514713403,1,200,80,1.0e-6,10,275000,uniform
181.0,18.5,218.0,0.09273182957393483,1.0941363688514618,1,200,80,1.0e-6,10,300000,uniform
181.0,18.0,217.5,0.09045226130653267,1.094042010698422,1,200,80,1.0e-6,10,325000,uniform
180.0,18.5,217.5,0.09319899244332494,1.0939097779420754,1,200,80,1.0e-6,10,350000,uniform
180.0,18.5,217.5,0.09319899244332494,1.0938884050483737,1,200,80,1.0e-6,10,375000,uniform
180.0,18.5,217.0,0.09319899244332494,1.093810813532256,1,200,80,1.0e-6,10,400000,uniform
180.0,18.5,217.0,0.09319899244332494,1.0937640198635574,1,200,80,1.0e-6,10,425000,uniform
180.0,18.5,217.0,0.09319899244332494,1.0938193362161075,1,200,80,1.0e-6,10,450000,uniform
