angle,R0,rr0,realR,realrr,realOR,psi0,nmax,beta,maxh0,vol,rdrop,hdrop,charL,charT,r0rf,t0,tic,tau,ts,t00,Oh,SectionArea,tauMax,sigmaMax
20,120,60,140.0,20.0,100.0,0.3333333333333333,4.71238898038469,0.16666666666666666,3.618442752845496,75107.7611793013,64.50441976858869,11.373869580146657,5.63114805493411,1000.0,75.49558023141131,333.0,894.0,0.0,Inf,Inf,0.37267799624996495,99.64949476545696,1.2732312914745985e6,7.854032544564983e-7
20,120,80,147.0,27.0,93.0,0.45,3.490658503988659,0.225,4.824590337127319,133525.8078563285,78.14171504903454,13.778492681977474,7.508197406578812,1350.0,68.85828495096546,450.0,1403.0,0.0,Inf,Inf,0.32075014954979203,177.1246119262967,1.697497755821513e6,5.891023988517997e-7
20,120,100,154.0,34.0,86.0,0.5666666666666667,2.771993517873347,0.2833333333333333,6.030737921409155,208637.96122541517,90.67599103527908,15.988623721998588,9.385246758223516,1700.0,63.32400896472092,567.0,1983.0,0.0,Inf,Inf,0.28583097523751466,276.71866056004336,2.1217244269327773e6,4.7131474158763736e-7
20,150,20,156.0,6.0,144.0,0.08,19.634954084936208,0.04,1.2061475842818297,10424.826280173205,33.39777052189438,5.888928038519807,1.877049351644703,300.0,122.60222947810561,100.0,147.0,0.0,Inf,Inf,0.6804138174397717,11.056062060658157,424101.6741521204,2.3579251414162336e-6
20,150,30,160.0,10.0,140.0,0.13333333333333333,11.780972450961725,0.06666666666666667,1.809221376422748,23467.138838629653,43.77047386556394,7.717915500893659,2.815574027467055,500.0,116.22952613443606,167.0,316.0,0.0,Inf,Inf,0.5270462766947298,24.914929711387906,636648.3034162156,1.5707259324089322e-6
20,150,40,163.0,13.0,137.0,0.17333333333333334,9.062286500739788,0.08666666666666667,2.4122951685636593,41724.755260216814,53.026439464493784,9.349991968494376,3.754098703289406,650.0,109.97356053550621,217.0,469.0,0.0,Inf,Inf,0.4622501635210242,44.29330972570038,848865.3757227263,1.178043101532557e-6
20,150,60,170.0,20.0,130.0,0.26666666666666666,5.8904862254808625,0.13333333333333333,3.618442752845496,93882.85032608235,69.48482311572148,12.252049065056914,5.63114805493411,1000.0,100.51517688427852,333.0,894.0,0.0,Inf,Inf,0.37267799624996495,99.64949476545696,1.2732312914745985e6,7.854032544564983e-7
20,150,80,177.0,27.0,123.0,0.36,4.363323129985824,0.18,4.824590337127319,166908.85606554244,84.17587916170767,14.842478621064497,7.508197406578812,1350.0,92.82412083829233,450.0,1403.0,0.0,Inf,Inf,0.32075014954979203,177.1246119262967,1.697497755821513e6,5.891023988517997e-7
20,150,100,184.0,34.0,116.0,0.4533333333333333,3.4649918973416836,0.22666666666666666,6.030737921409155,260796.67686431867,97.67765360628205,17.223205743083007,9.385246758223516,1700.0,86.32234639371795,567.0,1983.0,0.0,Inf,Inf,0.28583097523751466,276.71866056004336,2.1217244269327773e6,4.7131474158763736e-7
20,160,20,166.0,6.0,154.0,0.075,20.943951023931955,0.0375,1.2061475842818297,11121.425518615153,34.125683088975045,6.017278663692887,1.877049351644703,300.0,131.87431691102495,100.0,147.0,0.0,Inf,Inf,0.6804138174397717,11.056062060658157,424101.6741521204,2.3579251414162336e-6
20,160,30,170.0,10.0,150.0,0.125,12.566370614359172,0.0625,1.809221376422748,25031.97848049029,44.72251925456904,7.885786789834343,2.815574027467055,500.0,125.27748074543095,167.0,316.0,0.0,Inf,Inf,0.5270462766947298,24.914929711387906,636648.3034162156,1.5707259324089322e-6
20,160,40,173.0,13.0,147.0,0.1625,9.66643893412244,0.08125,2.4122951685636593,44503.51349822693,54.17837404768679,9.553109115522462,3.754098703289406,650.0,118.82162595231321,217.0,469.0,0.0,Inf,Inf,0.4622501635210242,44.29330972570038,848865.3757227263,1.178043101532557e-6
20,160,60,180.0,20.0,140.0,0.25,6.283185307179586,0.125,3.618442752845496,100141.88020282803,70.99587474318128,12.518488236221513,5.63114805493411,1000.0,109.00412525681872,333.0,894.0,0.0,Inf,Inf,0.37267799624996495,99.64949476545696,1.2732312914745985e6,7.854032544564983e-7
20,160,80,187.0,27.0,133.0,0.3375,4.654211338651545,0.16875,4.824590337127319,178036.14454862574,86.00636530039866,15.165242715128574,7.508197406578812,1350.0,100.99363469960134,450.0,1403.0,0.0,Inf,Inf,0.32075014954979203,177.1246119262967,1.697497755821513e6,5.891023988517997e-7
20,160,100,194.0,34.0,126.0,0.425,3.6959913571644627,0.2125,6.030737921409155,278179.61101951345,99.80132318667162,17.597665988215514,9.385246758223516,1700.0,94.19867681332838,567.0,1983.0,0.0,Inf,Inf,0.28583097523751466,276.71866056004336,2.1217244269327773e6,4.7131474158763736e-7
20,180,20,186.0,6.0,174.0,0.06666666666666667,23.56194490192345,0.03333333333333333,1.2061475842818297,12510.016956626609,35.49064020887272,6.257957431440967,1.877049351644703,300.0,150.50935979112728,100.0,147.0,0.0,Inf,Inf,0.6804138174397717,11.056062060658157,424101.6741521204,2.3579251414162336e-6
20,180,30,190.0,10.0,170.0,0.1111111111111111,14.137166941154069,0.05555555555555555,1.809221376422748,28157.905758847566,46.51160410210945,8.201250719232407,2.815574027467055,500.0,143.48839589789054,167.0,316.0,0.0,Inf,Inf,0.5270462766947298,24.914929711387906,636648.3034162156,1.5707259324089322e-6
20,180,40,193.0,13.0,167.0,0.14444444444444443,10.874743800887746,0.07222222222222222,2.4122951685636593,50065.806909949635,56.347537442073865,9.935591147518059,3.754098703289406,650.0,136.65246255792613,217.0,469.0,0.0,Inf,Inf,0.4622501635210242,44.29330972570038,848865.3757227263,1.178043101532557e-6
20,180,60,200.0,20.0,160.0,0.2222222222222222,7.0685834705770345,0.1111111111111111,3.618442752845496,112661.23908967333,73.83904004381792,13.019814989337846,5.63114805493411,1000.0,126.16095995618208,333.0,894.0,0.0,Inf,Inf,0.37267799624996495,99.64949476545696,1.2732312914745985e6,7.854032544564983e-7
20,180,80,207.0,27.0,153.0,0.3,5.235987755982989,0.15,4.824590337127319,200290.3036085331,89.45017112572214,15.772478598454088,7.508197406578812,1350.0,117.54982887427786,450.0,1403.0,0.0,Inf,Inf,0.32075014954979203,177.1246119262967,1.697497755821513e6,5.891023988517997e-7
20,180,100,214.0,34.0,146.0,0.37777777777777777,4.15799027681002,0.18888888888888888,6.030737921409155,312954.65609013755,103.79784569123353,18.302360734778347,9.385246758223516,1700.0,110.20215430876647,567.0,1983.0,0.0,Inf,Inf,0.28583097523751466,276.71866056004336,2.1217244269327773e6,4.7131474158763736e-7
20,200,20,206.0,6.0,194.0,0.06,26.179938779914945,0.03,1.2061475842818297,13899.944425290882,36.75915803963069,6.481631350513371,1.877049351644703,300.0,169.24084196036932,100.0,147.0,0.0,Inf,Inf,0.6804138174397717,11.056062060658157,424101.6741521204,2.3579251414162336e-6
20,200,30,210.0,10.0,190.0,0.1,15.707963267948966,0.05,1.809221376422748,31288.9435368856,48.175345055849924,8.494613138286487,2.815574027467055,500.0,161.82465494415007,167.0,316.0,0.0,Inf,Inf,0.5270462766947298,24.914929711387906,636648.3034162156,1.5707259324089322e-6
20,200,40,213.0,13.0,187.0,0.13,12.08304866765305,0.065,2.4122951685636593,55629.51742501612,58.36192815533188,10.290782579954017,3.754098703289406,650.0,154.6380718446681,217.0,469.0,0.0,Inf,Inf,0.4622501635210242,44.29330972570038,848865.3757227263,1.178043101532557e-6
20,200,60,220.0,20.0,180.0,0.2,7.853981633974483,0.1,3.618442752845496,125178.10601301547,76.47814160982473,13.485159800254808,5.63114805493411,1000.0,143.52185839017528,333.0,894.0,0.0,Inf,Inf,0.37267799624996495,99.64949476545696,1.2732312914745985e6,7.854032544564983e-7
20,200,80,227.0,27.0,173.0,0.27,5.817764173314432,0.135,4.824590337127319,222544.26852630798,92.6474219031455,16.336240174604942,7.508197406578812,1350.0,134.3525780968545,450.0,1403.0,0.0,Inf,Inf,0.32075014954979203,177.1246119262967,1.697497755821513e6,5.891023988517997e-7
20,200,100,234.0,34.0,166.0,0.34,4.6199891964555775,0.17,6.030737921409155,347727.592275172,107.5080336564177,18.956566976540152,9.385246758223516,1700.0,126.4919663435823,567.0,1983.0,0.0,Inf,Inf,0.28583097523751466,276.71866056004336,2.1217244269327773e6,4.7131474158763736e-7
10,80,20,83.0,3.0,77.0,0.075,20.943951023931955,0.0375,0.3038449397558409,701.3132779607831,17.201959265857365,1.5049764261972498,0.6697340093729364,150.0,65.79804073414263,50.0,52.0,0.0,Inf,Inf,0.9622504486493763,1.4238206400024183,1.7325240244500414e6,5.771925733136267e-7
10,80,30,84.0,4.0,76.0,0.1,15.707963267948966,0.05,0.45576740963375784,1584.932428453246,22.574119075212106,1.97497950816538,1.0046010140594046,200.0,61.42588092478789,67.0,80.0,0.0,Inf,Inf,0.8333333333333333,3.0986034930179045,2.5558456716667833e6,3.912599305527921e-7
10,80,40,86.0,6.0,74.0,0.15,10.471975511965978,0.075,0.6076898795116819,2826.7605420534005,27.37601527987346,2.39509098950141,1.3394680187458727,300.0,58.62398472012654,100.0,147.0,0.0,Inf,Inf,0.6804138174397717,5.615998682257995,3.4408451004614043e6,2.906262766277691e-7
10,80,60,90.0,10.0,70.0,0.25,6.283185307179586,0.125,0.9115348192675157,6367.460452378777,35.886352041038194,3.1396489788912554,2.009202028118809,500.0,54.113647958961806,167.0,316.0,0.0,Inf,Inf,0.5270462766947298,12.695921141874294,5.173491400728382e6,1.9329306314478628e-7
10,80,80,93.0,13.0,67.0,0.325,4.83321946706122,0.1625,1.2153797590233637,11325.988755822906,43.4809745837392,3.8040923551360226,2.6789360374917455,650.0,49.5190254162608,217.0,469.0,0.0,Inf,Inf,0.4622501635210242,22.53371689004112,6.89236137934373e6,1.4508815556261748e-7
10,80,100,97.0,17.0,63.0,0.425,3.6959913571644627,0.2125,1.5192246987791975,17700.79352949625,50.45894196226797,4.414585395211002,3.3486700468646817,850.0,46.54105803773203,283.0,701.0,0.0,Inf,Inf,0.4042260417272216,35.24011626831981,8.619266119534919e6,1.1601915825914403e-7
10,120,20,123.0,3.0,117.0,0.05,31.41592653589793,0.025,0.3038449397558409,1051.5655891570814,19.688804641254983,1.7225472044864127,0.6697340093729364,150.0,103.31119535874501,50.0,52.0,0.0,Inf,Inf,0.9622504486493763,1.4238206400024183,1.7325240244500414e6,5.771925733136267e-7
10,120,30,124.0,4.0,116.0,0.06666666666666667,23.56194490192345,0.03333333333333333,0.45576740963375784,2379.1802877636846,25.84736914903677,2.2613517825104323,1.0046010140594046,200.0,98.15263085096323,67.0,80.0,0.0,Inf,Inf,0.8333333333333333,3.0986034930179045,2.5558456716667833e6,3.912599305527921e-7
10,120,40,126.0,6.0,114.0,0.1,15.707963267948966,0.05,0.6076898795116819,4238.293687861678,31.33316340279556,2.741296590149984,1.3394680187458727,300.0,94.66683659720444,100.0,147.0,0.0,Inf,Inf,0.6804138174397717,5.615998682257995,3.4408451004614043e6,2.906262766277691e-7
10,120,60,130.0,10.0,110.0,0.16666666666666666,9.42477796076938,0.08333333333333333,0.9115348192675157,9550.968133855484,41.079299237654986,3.593972988883953,2.009202028118809,500.0,88.920700762345,167.0,316.0,0.0,Inf,Inf,0.5270462766947298,12.695921141874294,5.173491400728382e6,1.9329306314478628e-7
10,120,80,133.0,13.0,107.0,0.21666666666666667,7.24982920059183,0.10833333333333334,1.2153797590233637,16988.617193903803,49.77293351411022,4.354567432914187,2.6789360374917455,650.0,83.22706648588978,217.0,469.0,0.0,Inf,Inf,0.4622501635210242,22.53371689004112,6.89236137934373e6,1.4508815556261748e-7
10,120,100,137.0,17.0,103.0,0.2833333333333333,5.543987035746694,0.14166666666666666,1.5192246987791975,26551.325147422,57.76116731747476,5.053447332303161,3.3486700468646817,850.0,79.23883268252524,283.0,701.0,0.0,Inf,Inf,0.4042260417272216,35.24011626831981,8.619266119534919e6,1.1601915825914403e-7
10,150,20,153.0,3.0,147.0,0.04,39.269908169872416,0.02,0.3038449397558409,1314.2764331009691,21.20815072523871,1.8554727628074956,0.6697340093729364,150.0,131.7918492747613,50.0,52.0,0.0,Inf,Inf,0.9622504486493763,1.4238206400024183,1.7325240244500414e6,5.771925733136267e-7
10,150,30,154.0,4.0,146.0,0.05333333333333334,29.45243112740431,0.02666666666666667,0.45576740963375784,2972.0096980168278,27.837098650226018,2.435430557347584,1.0046010140594046,200.0,126.16290134977399,67.0,80.0,0.0,Inf,Inf,0.8333333333333333,3.0986034930179045,2.5558456716667833e6,3.912599305527921e-7
10,150,40,156.0,6.0,144.0,0.08,19.634954084936208,0.04,0.6076898795116819,5299.573190445464,33.75624984035262,2.9532891841796447,1.3394680187458727,300.0,122.24375015964738,100.0,147.0,0.0,Inf,Inf,0.6804138174397717,5.615998682257995,3.4408451004614043e6,2.906262766277691e-7
10,150,60,160.0,10.0,140.0,0.13333333333333333,11.780972450961725,0.06666666666666667,0.9115348192675157,11940.877621893553,44.25401141851325,3.871724314666715,2.009202028118809,500.0,115.74598858148676,167.0,316.0,0.0,Inf,Inf,0.5270462766947298,12.695921141874294,5.173491400728382e6,1.9329306314478628e-7
10,150,80,163.0,13.0,137.0,0.17333333333333334,9.062286500739788,0.08666666666666667,1.2153797590233637,21237.157290164505,53.61743355993562,4.690917603848806,2.6789360374917455,650.0,109.38256644006438,217.0,469.0,0.0,Inf,Inf,0.4622501635210242,22.53371689004112,6.89236137934373e6,1.4508815556261748e-7
10,150,100,167.0,17.0,133.0,0.22666666666666666,6.929983794683367,0.11333333333333333,1.5192246987791975,33189.77366612699,62.22171701858436,5.443694864244201,3.3486700468646817,850.0,104.77828298141564,283.0,701.0,0.0,Inf,Inf,0.4042260417272216,35.24011626831981,8.619266119534919e6,1.1601915825914403e-7
10,160,20,163.0,3.0,157.0,0.0375,41.88790204786391,0.01875,0.3038449397558409,1401.59116775606,21.66777639409272,1.895684798297742,0.6697340093729364,150.0,141.33222360590727,50.0,52.0,0.0,Inf,Inf,0.9622504486493763,1.4238206400024183,1.7325240244500414e6,5.771925733136267e-7
10,160,30,164.0,4.0,156.0,0.05,31.41592653589793,0.025,0.45576740963375784,3168.030768223979,28.43612129471278,2.4878382479354957,1.0046010140594046,200.0,135.5638787052872,67.0,80.0,0.0,Inf,Inf,0.8333333333333333,3.0986034930179045,2.5558456716667833e6,3.912599305527921e-7
10,160,40,166.0,6.0,154.0,0.075,20.943951023931955,0.0375,0.6076898795116819,5653.331756444602,34.49123288544269,3.0175918685087884,1.3394680187458727,300.0,131.50876711455732,100.0,147.0,0.0,Inf,Inf,0.6804138174397717,5.615998682257995,3.4408451004614043e6,2.906262766277691e-7
10,160,60,170.0,10.0,150.0,0.125,12.566370614359172,0.0625,0.9115348192675157,12736.607208710477,45.21596593278218,3.9558844294928335,2.009202028118809,500.0,124.78403406721782,167.0,316.0,0.0,Inf,Inf,0.5270462766947298,12.695921141874294,5.173491400728382e6,1.9329306314478628e-7
10,160,80,173.0,13.0,147.0,0.1625,9.66643893412244,0.08125,1.2153797590233637,22651.236570261,54.78199783245768,4.792803775641801,2.6789360374917455,650.0,118.21800216754232,217.0,469.0,0.0,Inf,Inf,0.4622501635210242,22.53371689004112,6.89236137934373e6,1.4508815556261748e-7
10,160,100,177.0,17.0,143.0,0.2125,7.391982714328925,0.10625,1.5192246987791975,35400.080448190725,63.57338126206088,5.561950162441741,3.3486700468646817,850.0,113.42661873793912,283.0,701.0,0.0,Inf,Inf,0.4042260417272216,35.24011626831981,8.619266119534919e6,1.1601915825914403e-7
10,180,20,183.0,3.0,177.0,0.03333333333333333,47.1238898038469,0.016666666666666666,0.3038449397558409,1574.595124707781,22.524934075041312,1.970676378234915,0.6697340093729364,150.0,160.4750659249587,50.0,52.0,0.0,Inf,Inf,0.9622504486493763,1.4238206400024183,1.7325240244500414e6,5.771925733136267e-7
10,180,30,184.0,4.0,176.0,0.044444444444444446,35.34291735288517,0.022222222222222223,0.45576740963375784,3567.7859715254453,29.585130703384806,2.5883635454789236,1.0046010140594046,200.0,154.4148692966152,67.0,80.0,0.0,Inf,Inf,0.8333333333333333,3.0986034930179045,2.5558456716667833e6,3.912599305527921e-7
10,180,40,186.0,6.0,174.0,0.06666666666666667,23.56194490192345,0.03333333333333333,0.6076898795116819,6357.6105709072,35.86783818512349,3.138029226380566,1.3394680187458727,300.0,150.1321618148765,100.0,147.0,0.0,Inf,Inf,0.6804138174397717,5.615998682257995,3.4408451004614043e6,2.906262766277691e-7
10,180,60,190.0,10.0,170.0,0.1111111111111111,14.137166941154069,0.05555555555555555,0.9115348192675157,14325.584967175004,47.023110045058324,4.113989052674616,2.009202028118809,500.0,142.97688995494167,167.0,316.0,0.0,Inf,Inf,0.5270462766947298,12.695921141874294,5.173491400728382e6,1.9329306314478628e-7
10,180,80,193.0,13.0,167.0,0.14444444444444443,10.874743800887746,0.07222222222222222,1.2153797590233637,25481.237011356683,56.974527244965124,4.984625243683357,2.6789360374917455,650.0,136.02547275503488,217.0,469.0,0.0,Inf,Inf,0.4622501635210242,22.53371689004112,6.89236137934373e6,1.4508815556261748e-7
10,180,100,197.0,17.0,163.0,0.18888888888888888,8.31598055362004,0.09444444444444444,1.5192246987791975,39826.20125920074,66.11959566875348,5.784715057933731,3.3486700468646817,850.0,130.88040433124652,283.0,701.0,0.0,Inf,Inf,0.4042260417272216,35.24011626831981,8.619266119534919e6,1.1601915825914403e-7
10,200,20,203.0,3.0,197.0,0.03,52.35987755982989,0.015,0.3038449397558409,1751.033015689472,23.336658593542527,2.0416930715098105,0.6697340093729364,150.0,179.66334140645748,50.0,52.0,0.0,Inf,Inf,0.9622504486493763,1.4238206400024183,1.7325240244500414e6,5.771925733136267e-7
10,200,30,204.0,4.0,196.0,0.04,39.269908169872416,0.02,0.45576740963375784,3961.953549403363,30.636820184862547,2.6803744526576834,1.0046010140594046,200.0,173.36317981513744,67.0,80.0,0.0,Inf,Inf,0.8333333333333333,3.0986034930179045,2.5558456716667833e6,3.912599305527921e-7
10,200,40,206.0,6.0,194.0,0.06,26.179938779914945,0.03,0.6076898795116819,7064.575745517368,37.150892915263405,3.2502819699511227,1.3394680187458727,300.0,168.8491070847366,100.0,147.0,0.0,Inf,Inf,0.6804138174397717,5.615998682257995,3.4408451004614043e6,2.906262766277691e-7
10,200,60,210.0,10.0,190.0,0.1,15.707963267948966,0.05,0.9115348192675157,15919.733739371786,48.706377191854976,4.261255845704951,2.009202028118809,500.0,161.29362280814502,167.0,316.0,0.0,Inf,Inf,0.5270462766947298,12.695921141874294,5.173491400728382e6,1.9329306314478628e-7
10,200,80,213.0,13.0,187.0,0.13,12.08304866765305,0.065,1.2153797590233637,28316.73396165462,59.013985816214806,5.1630547483984826,2.6789360374917455,650.0,153.9860141837852,217.0,469.0,0.0,Inf,Inf,0.4622501635210242,22.53371689004112,6.89236137934373e6,1.4508815556261748e-7
10,200,100,217.0,17.0,183.0,0.17,9.239978392911155,0.085,1.5192246987791975,44249.53775357532,68.48205863858783,5.991403785794024,3.3486700468646817,850.0,148.51794136141217,283.0,701.0,0.0,Inf,Inf,0.4042260417272216,35.24011626831981,8.619266119534919e6,1.1601915825914403e-7
