time,R_t,hmax,hmin,deltaH,R0,rr0,theta,substrate
1525000,180,2.087610061248947,0.05598836087848816,2.031621700370459,180,20,20,pattern
1550000,180,2.0882241420664203,0.05598743484642818,2.032236707219992,180,20,20,pattern
1575000,180,2.088861295557525,0.05598679950092757,2.0328744960565976,180,20,20,pattern
1600000,180,2.0894705451741973,0.05598381278769114,2.033486732386506,180,20,20,pattern
1625000,180,2.0900024900704284,0.055979108908708844,2.0340233811617194,180,20,20,pattern
1650000,180,2.090427472992027,0.05597413811270804,2.034453334879319,180,20,20,pattern
1675000,180,2.0907420878064684,0.05596927074363479,2.0347728170628336,180,20,20,pattern
1700000,180,2.0909612427316877,0.055964946229944156,2.0349962965017436,180,20,20,pattern
1725000,180,2.091106260712149,0.05596163231548933,2.03514462839666,180,20,20,pattern
1750000,180,2.0911971797261657,0.055959849471758506,2.0352373302544073,180,20,20,pattern
1775000,180,2.091249943120032,0.05596000715757817,2.035289935962454,180,20,20,pattern
1800000,180,2.0912762752432523,0.05596204885229135,2.035314226390961,180,20,20,pattern
1825000,180,2.0912844835892184,0.055965483826843423,2.035318999762375,180,20,20,pattern
1850000,180,2.091280365884181,0.05596974429231462,2.0353106215918664,180,20,20,pattern
1875000,180,2.091267953399521,0.05597438861027516,2.035293564789246,180,20,20,pattern
1900000,180,2.0912500531503206,0.05597912873787468,2.035270924412446,180,20,20,pattern
1925000,180,2.091228625911594,0.05598379921211435,2.03524482669948,180,20,20,pattern
1950000,180,2.0912050471504404,0.05598831818925951,2.035216728961181,180,20,20,pattern
1975000,180,2.091180287212127,0.055992655306428205,2.035187631905699,180,20,20,pattern
2000000,180,2.091155035255364,0.055996809196336005,2.035158226059028,180,20,20,pattern
2025000,180,2.0911297838950498,0.0560007931302062,2.0351289907648438,180,20,20,pattern
2050000,180,2.0911048869503452,0.05600462633724165,2.0351002606131035,180,20,20,pattern
2075000,180,2.0910805992213835,0.05600832894567357,2.03507227027571,180,20,20,pattern
2100000,180,2.0910571042389283,0.056011919179017086,2.035045185059911,180,20,20,pattern
2125000,180,2.0910345336510057,0.05601541204766663,2.035019121603339,180,20,20,pattern
2150000,180,2.091012980410015,0.05601881912419158,2.0349941612858236,180,20,20,pattern
2175000,180,2.0909925070921824,0.05602214908756751,2.034970358004615,180,20,20,pattern
2200000,180,2.0909731503618243,0.05602540872577511,2.0349477416360493,180,20,20,pattern
2225000,180,2.0909549226237485,0.056028604123757784,2.034926318499991,180,20,20,pattern
2250000,180,2.0909378120917466,0.0560317418419917,2.034906070249755,180,20,20,pattern
2275000,180,2.0909217826000943,0.05603482997087657,2.034886952629218,180,20,20,pattern
2300000,180,2.0909067743113523,0.056037879013917935,2.0348688952974343,180,20,20,pattern
2325000,180,2.0908927059757216,0.056040902625871226,2.0348518033498504,180,20,20,pattern
2350000,180,2.0908794787904705,0.05604391828272716,2.0348355605077435,180,20,20,pattern
2375000,180,2.0908669814826433,0.056046947874914016,2.0348200336077293,180,20,20,pattern
2400000,180,2.090855095959491,0.056050018004559214,2.034805077954932,180,20,20,pattern
2425000,180,2.09084370262732,0.056053159564829966,2.0347905430624897,180,20,20,pattern
2450000,180,2.0908326845237237,0.05605640577878686,2.034776278744937,180,20,20,pattern
2475000,180,2.090821929897474,0.05605978705246527,2.034762142845009,180,20,20,pattern
2500000,180,2.0908113333705844,0.05606308435779202,2.0347482490127926,180,20,20,pattern
25000,180,1.6911686931063281,1.6732850790371945,0.017883614069133635,180,30,20,pattern
50000,179,1.6879902975837369,1.6521349678486745,0.035855329735062336,180,30,20,pattern
75000,179,1.6981189083120753,1.6687010587002817,0.02941784961179361,180,30,20,pattern
100000,179,1.7074658063734964,1.677691595282093,0.029774211091403435,180,30,20,pattern
125000,179,1.712649462284056,1.6818307604390752,0.03081870184498081,180,30,20,pattern
150000,179,1.7141359851589415,1.6833090608700865,0.03082692428885503,180,30,20,pattern
175000,179,1.7161227924452236,1.68300174364602,0.03312104879920352,180,30,20,pattern
200000,179,1.7183577194314696,1.6822969070734486,0.036060812358021055,180,30,20,pattern
225000,179,1.720460683814046,1.6811770419984349,0.03928364181561106,180,30,20,pattern
250000,179,1.722564801495582,1.6797032534320482,0.04286154806353393,180,30,20,pattern
275000,179,1.7247414067684999,1.6780764206725536,0.04666498609594627,180,30,20,pattern
300000,179,1.7270358640232966,1.6762909633285707,0.050744900694725814,180,30,20,pattern
325000,179,1.7294825870372554,1.6743287823892579,0.05515380464799757,180,30,20,pattern
350000,179,1.7321111589564906,1.6721660182220544,0.05994514073443624,180,30,20,pattern
375000,179,1.734949043665642,1.6697752487232853,0.06517379494235676,180,30,20,pattern
400000,179,1.7380231169265674,1.6671258579259995,0.07089725900056787,180,30,20,pattern
425000,179,1.741360881611194,1.6641836014453673,0.07717728016582681,180,30,20,pattern
450000,179,1.7449917341213785,1.6609097047966224,0.08408202932475617,180,30,20,pattern
475000,179,1.7489485114442034,1.6572595222260331,0.09168898921817026,180,30,20,pattern
500000,179,1.7532695666748304,1.6531806030655285,0.10008896360930186,180,30,20,pattern
525000,179,1.7580017371297447,1.6486098535805134,0.10939188354923135,180,30,20,pattern
550000,179,1.7632048165267147,1.6434692993325946,0.11973551719412012,180,30,20,pattern
575000,179,1.7691294959327937,1.637659742503621,0.13146975342917266,180,30,20,pattern
600000,179,1.7763675651025268,1.6310515368088039,0.14531602829372292,180,30,20,pattern
625000,179,1.7845616318239559,1.6234729586082235,0.1610886732157324,180,30,20,pattern
650000,179,1.793955541685169,1.6147037350479612,0.17925180663720774,180,30,20,pattern
675000,179,1.8047782248183073,1.6044949520613392,0.2002832727569681,180,30,20,pattern
700000,179,1.817104514243843,1.592617673055157,0.224486841188686,180,30,20,pattern
725000,179,1.8310864098361084,1.5788776752606322,0.2522087345754762,180,30,20,pattern
750000,179,1.846472723570604,1.5630611172667084,0.2834116063038956,180,30,20,pattern
775000,179,1.863282165110006,1.5443919250309994,0.31889024007900657,180,30,20,pattern
800000,179,1.8820432978127406,1.5215550355683523,0.36048826224438835,180,30,20,pattern
825000,179,1.9037438548792136,1.4946990603651849,0.40904479451402875,180,30,20,pattern
850000,179,1.9284573516612673,1.462606549256181,0.46585080240508625,180,30,20,pattern
875000,180,1.9691882971867027,1.3877601154024686,0.5814281817842342,180,30,20,pattern
900000,180,2.001769410071841,1.3346284982004164,0.6671409118714244,180,30,20,pattern
925000,180,2.0391103736807996,1.269604370211708,0.7695060034690917,180,30,20,pattern
950000,180,2.0808279158607674,1.1878244208761073,0.8930034949846601,180,30,20,pattern
975000,180,2.1278983823609794,1.0815793365771649,1.0463190457838145,180,30,20,pattern
1000000,180,2.1826736478783415,0.9352314117948506,1.247442236083491,180,30,20,pattern
1025000,180,2.2486467813414364,0.7032264697113092,1.545420311630127,180,30,20,pattern
1050000,180,2.3332491310854184,0.06499216836513633,2.268256962720282,180,30,20,pattern
1075000,180,2.4797751061474287,0.05390317421043043,2.425871931936998,180,30,20,pattern
1100000,180,2.8237831103327697,0.05377737096468793,2.7700057393680817,180,30,20,pattern
1125000,180,3.026121200086841,0.0537810938597497,2.9723401062270915,180,30,20,pattern
1150000,180,3.0918978210041095,0.053763099260792334,3.038134721743317,180,30,20,pattern
1175000,180,3.132950414224362,0.05377873066688839,3.079171683557474,180,30,20,pattern
1200000,180,3.153052837387283,0.0537729352482197,3.099279902139063,180,30,20,pattern
1225000,180,3.158984815733214,0.053767029891734576,3.1052177858414796,180,30,20,pattern
1250000,180,3.160577047227082,0.053707034346430906,3.1068700128806515,180,30,20,pattern
1275000,180,3.160898879235851,0.05350166907623269,3.107397210159618,180,30,20,pattern
1300000,180,3.1608653431691107,0.05340115412873639,3.1074641890403742,180,30,20,pattern
1325000,180,3.1607398557345583,0.05377866584144713,3.106961189893111,180,30,20,pattern
1350000,180,3.2492504038793824,0.05384642268446849,3.195403981194914,180,30,20,pattern
1375000,180,3.2947870163413158,0.053818746328936316,3.2409682700123796,180,30,20,pattern
1400000,180,3.3158855865033225,0.05384958004752237,3.2620360064558,180,30,20,pattern
1425000,180,3.32413605171749,0.05385274092360071,3.2702833107938893,180,30,20,pattern
1450000,180,3.3273291421746043,0.05386181155130783,3.2734673306232964,180,30,20,pattern
1475000,180,3.3286052489508333,0.05386535087043264,3.2747398980804006,180,30,20,pattern
1500000,180,3.3291633513777295,0.05386930770537274,3.2752940436723565,180,30,20,pattern
1525000,180,3.3294579916514224,0.053862076645283585,3.275595915006139,180,30,20,pattern
1550000,180,3.3296630813037913,0.053874686466455754,3.2757883948373356,180,30,20,pattern
1575000,180,3.3298463382546286,0.05380786407060384,3.2760384741840247,180,30,20,pattern
1600000,180,3.3300369201054805,0.053669257540854345,3.2763676625646263,180,30,20,pattern
1625000,180,3.3302469533767134,0.053664231669855116,3.276582721706858,180,30,20,pattern
1650000,180,3.330481511174386,0.05370184281212241,3.2767796683622636,180,30,20,pattern
1675000,180,3.3307431355493673,0.05362928065619423,3.277113854893173,180,30,20,pattern
1700000,180,3.331033095329563,0.05370233033335867,3.2773307649962042,180,30,20,pattern
1725000,180,3.3313516656400814,0.05360218733272184,3.2777494783073595,180,30,20,pattern
1750000,180,3.3316982024297013,0.05368731999918998,3.2780108824305114,180,30,20,pattern
1775000,180,3.3682273789327692,0.053701670903529425,3.31452570802924,180,30,20,pattern
1800000,180,3.4041161710899455,0.053679881650482326,3.3504362894394633,180,30,20,pattern
1825000,180,3.4295042518430607,0.053669005234539206,3.3758352466085215,180,30,20,pattern
1850000,180,3.4472582022771223,0.05366587108712627,3.3935923311899963,180,30,20,pattern
1875000,180,3.460824496433267,0.0536664657562772,3.4071580306769897,180,30,20,pattern
1900000,180,3.4715315470521917,0.053675080010094946,3.4178564670420966,180,30,20,pattern
1925000,180,3.479463063860182,0.053685488512764334,3.425777575347418,180,30,20,pattern
1950000,180,3.484941377692865,0.053692902093062905,3.4312484755998023,180,30,20,pattern
1975000,180,3.488553487196384,0.05369819030932733,3.434855296887057,180,30,20,pattern
2000000,180,3.4908772613086754,0.05370277234707517,3.4371744889616003,180,30,20,pattern
2025000,180,3.4950929668815496,0.05370720848124014,3.4413857584003096,180,30,20,pattern
2050000,180,3.4990742276933315,0.05371163821084365,3.445362589482488,180,30,20,pattern
2075000,180,3.5020873541558695,0.05371606115546136,3.4483712930004082,180,30,20,pattern
2100000,180,3.5043290484362797,0.05372044336315624,3.4506086050731235,180,30,20,pattern
2125000,180,3.5059792949151207,0.05372475193863735,3.4522545429764833,180,30,20,pattern
2150000,180,3.5071832232486115,0.05372896371174577,3.4534542595368656,180,30,20,pattern
2175000,180,3.508052488615906,0.05373306539657995,3.454319423219326,180,30,20,pattern
2200000,180,3.508671427833878,0.05373705135619171,3.4549343764776865,180,30,20,pattern
2225000,180,3.5091032537965487,0.053740920802123594,3.455362332994425,180,30,20,pattern
2250000,180,3.5093951854771728,0.0537446750282919,3.455650510448881,180,30,20,pattern
2275000,180,3.509582444406029,0.05374831580846417,3.455834128597565,180,30,20,pattern
2300000,180,3.5096912953615544,0.05375184590654612,3.455939449455008,180,30,20,pattern
2325000,180,3.509741336189035,0.05375526980675027,3.455986066382285,180,30,20,pattern
2350000,180,3.509747212314739,0.05375859289007469,3.4559886194246645,180,30,20,pattern
2375000,180,3.50971989503749,0.05376182011751342,3.4559580749199763,180,30,20,pattern
2400000,180,3.5096676319624427,0.05376489947138394,3.455902732491059,180,30,20,pattern
2425000,180,3.509596652665491,0.0537677218225429,3.4558289308429484,180,30,20,pattern
2450000,180,3.5095116920983704,0.05377046630119348,3.455741225797177,180,30,20,pattern
2475000,180,3.509416378292391,0.05377313394986043,3.4556432443425305,180,30,20,pattern
2500000,180,3.509313518976336,0.053775725762137294,3.4555377932141984,180,30,20,pattern
25000,179,2.28100850867546,2.247137369179722,0.033871139495738056,180,40,20,pattern
50000,179,2.291680159223233,2.2678141502695714,0.023866008953661755,180,40,20,pattern
75000,179,2.299878679771384,2.2851683814951818,0.014710298276202405,180,40,20,pattern
100000,178,2.30463294123367,2.2737329498905057,0.030899991343164235,180,40,20,pattern
125000,178,2.31754277396986,2.2905490725676425,0.026993701402217685,180,40,20,pattern
150000,177,2.305841489775169,2.258012412034463,0.047829077740705994,180,40,20,pattern
175000,177,2.31176857460879,2.2642240653925927,0.04754450921619746,180,40,20,pattern
200000,177,2.3153143598884554,2.2668773865088943,0.0484369733795611,180,40,20,pattern
225000,177,2.317159914874013,2.2677931149788333,0.04936679989517989,180,40,20,pattern
250000,177,2.318158896593355,2.2679002510827067,0.0502586455106484,180,40,20,pattern
275000,177,2.318758641506396,2.267623234779989,0.05113540672640671,180,40,20,pattern
300000,177,2.3191727747537874,2.2671478574102117,0.052024917343575616,180,40,20,pattern
325000,177,2.3195001906842334,2.266554325402211,0.052945865282022275,180,40,20,pattern
350000,177,2.3197867791766336,2.2658770585655703,0.05390972061106325,180,40,20,pattern
375000,177,2.320054472370999,2.2651305767820347,0.05492389558896438,180,40,20,pattern
400000,177,2.320314454479194,2.264320613853175,0.055993840626018976,180,40,20,pattern
425000,177,2.3210513785903943,2.2634489113356477,0.0576024672547466,180,40,20,pattern
450000,178,2.3411462738710442,2.3002377728299637,0.04090850104108057,180,40,20,pattern
475000,178,2.341331516379447,2.299059485422272,0.04227203095717513,180,40,20,pattern
500000,178,2.3428154346206096,2.2978227847461796,0.04499264987442997,180,40,20,pattern
525000,178,2.3443473051932444,2.2965252856001674,0.04782201959307697,180,40,20,pattern
550000,178,2.3459288323049106,2.295164357962561,0.05076447434234943,180,40,20,pattern
575000,178,2.3475618464626153,2.2937371671012388,0.05382467936137658,180,40,20,pattern
600000,178,2.349248299528748,2.292240695871626,0.05700760365712165,180,40,20,pattern
625000,178,2.350990255340799,2.2906717582326697,0.06031849710812942,180,40,20,pattern
650000,178,2.3527898796115867,2.28902700821758,0.06376287139400683,180,40,20,pattern
675000,178,2.3546494308716803,2.2873029460843197,0.0673464847873606,180,40,20,pattern
700000,178,2.356571253543263,2.285495921762161,0.07107533178110215,180,40,20,pattern
725000,178,2.358557774101074,2.2836021344226825,0.0749556396783917,180,40,20,pattern
750000,178,2.3606287678495126,2.281617625870533,0.07901114197897963,180,40,20,pattern
775000,178,2.3627833441794746,2.2795382645688083,0.0832450796106663,180,40,20,pattern
800000,178,2.3650079584177544,2.277359716786485,0.08764824163126939,180,40,20,pattern
825000,178,2.3673055689426117,2.2750774019986815,0.09222816694393021,180,40,20,pattern
850000,178,2.369679281424781,2.2726864317464455,0.09699284967833544,180,40,20,pattern
875000,178,2.37213238324345,2.2701815350641126,0.10195084817933742,180,40,20,pattern
900000,178,2.3746683825112327,2.2675569795128965,0.10711140299833621,180,40,20,pattern
925000,178,2.377291047458764,2.2648065044846017,0.11248454297416233,180,40,20,pattern
950000,178,2.380047233872198,2.261923290885218,0.11812394298697981,180,40,20,pattern
975000,178,2.382965414648342,2.258899993168232,0.1240654214801098,180,40,20,pattern
1000000,178,2.385988976083111,2.2555011584958837,0.13048781758722727,180,40,20,pattern
1025000,178,2.3891210521418254,2.2516059078057604,0.13751514433606493,180,40,20,pattern
1050000,178,2.392364738409693,2.2474995106401434,0.1448652277695497,180,40,20,pattern
1075000,178,2.3957232339001067,2.2431712111067688,0.1525520227933379,180,40,20,pattern
1100000,178,2.3992000171133547,2.238608635755782,0.16059138135757278,180,40,20,pattern
1125000,178,2.402798906055661,2.233797199377888,0.16900170667777292,180,40,20,pattern
1150000,178,2.406523740306165,2.228719892551269,0.177803847754896,180,40,20,pattern
1175000,178,2.410377256941815,2.223357620174849,0.1870196367669661,180,40,20,pattern
1200000,178,2.414358261508498,2.217689949311749,0.19666831219674918,180,40,20,pattern
1225000,178,2.4184543317061262,2.2116958897376287,0.20675844196849757,180,40,20,pattern
1250000,178,2.4226196407254403,2.2053546646102986,0.21726497611514173,180,40,20,pattern
1275000,178,2.4266993805396146,2.1986479800299565,0.2280514005096581,180,40,20,pattern
1300000,178,2.4335193430521334,2.1915695735768557,0.2419497694752777,180,40,20,pattern
1325000,178,2.443618542745624,2.1841421560411276,0.25947638670449624,180,40,20,pattern
1350000,178,2.454239127807915,2.1763241693080184,0.2779149584998968,180,40,20,pattern
1375000,178,2.4649792950677805,2.1678323900859966,0.29714690498178387,180,40,20,pattern
1400000,178,2.4757663028348467,2.15835408543635,0.31741221739849657,180,40,20,pattern
1425000,178,2.4865983691926847,2.1477375073377254,0.33886086185495934,180,40,20,pattern
1450000,178,2.497481074205251,2.135936688024529,0.36154438618072193,180,40,20,pattern
1475000,178,2.508330363454357,2.122935867880773,0.38539449557358374,180,40,20,pattern
1500000,178,2.5185976978163818,2.1084345189038536,0.4101631789125282,180,40,20,pattern
1525000,179,2.550998363135546,2.0644768482951363,0.4865215148404096,180,40,20,pattern
1550000,179,2.5673467898844278,2.0447422032661176,0.5226045866183102,180,40,20,pattern
1575000,179,2.586018270843108,2.0233764808806143,0.5626417899624938,180,40,20,pattern
1600000,179,2.605280797793387,2.000358794072416,0.6049220037209708,180,40,20,pattern
1625000,179,2.62462279055382,1.9756044269555912,0.649018363598229,180,40,20,pattern
1650000,179,2.6434890924753462,1.9485333988350606,0.6949556936402856,180,40,20,pattern
1675000,179,2.6614407427834177,1.9184841166337123,0.7429566261497054,180,40,20,pattern
1700000,179,2.6843996235384897,1.8850064418142418,0.7993931817242479,180,40,20,pattern
1725000,179,2.7109749921342865,1.8477841467431588,0.8631908453911277,180,40,20,pattern
1750000,179,2.7385721662930402,1.8065152048938224,0.9320569613992178,180,40,20,pattern
1775000,179,2.766337251812821,1.760759159623579,1.0055780921892419,180,40,20,pattern
1800000,179,2.793996799985319,1.706763877430233,1.0872329225550859,180,40,20,pattern
1825000,179,2.8245125658270887,1.645944501796807,1.1785680640302816,180,40,20,pattern
1850000,179,2.8587595860707196,1.5768215985108165,1.281937987559903,180,40,20,pattern
1875000,179,2.8954168147625228,1.4969344416899957,1.398482373072527,180,40,20,pattern
1900000,180,2.958014928890364,1.3156247285181941,1.64239020037217,180,40,20,pattern
1925000,180,3.0004534317012768,1.1959604264109631,1.8044930052903136,180,40,20,pattern
1950000,180,3.046320513777341,1.0464919701607638,1.999828543616577,180,40,20,pattern
1975000,180,3.0969114256627432,0.8443965328777421,2.252514892785001,180,40,20,pattern
2000000,180,3.154205086890902,0.5440465448646978,2.6101585420262046,180,40,20,pattern
2025000,180,3.222699298393633,0.060520248294063446,3.1621790500995695,180,40,20,pattern
2050000,180,3.3262297877887748,0.052676845407864374,3.27355294238091,180,40,20,pattern
2075000,180,3.5425937466483632,0.052812509888374236,3.489781236759989,180,40,20,pattern
2100000,180,3.822490245053014,0.05266466434699161,3.7698255807060224,180,40,20,pattern
2125000,180,4.039303478061006,0.052666454560122616,3.9866370235008834,180,40,20,pattern
2150000,180,4.16602267257858,0.05273830679749045,4.11328436578109,180,40,20,pattern
2175000,180,4.230644227248158,0.05275268642963818,4.1778915408185195,180,40,20,pattern
2200000,180,4.261830552781096,0.05269531267122397,4.209135240109872,180,40,20,pattern
2225000,180,4.274981771196552,0.052765821098078314,4.222215950098474,180,40,20,pattern
2250000,180,4.280517162590851,0.05273085920242889,4.227786303388422,180,40,20,pattern
2275000,180,4.282959156772986,0.052764426654666644,4.230194730118319,180,40,20,pattern
2300000,180,4.284096238262034,0.05275673127756353,4.231339506984471,180,40,20,pattern
2325000,180,4.284674140303186,0.05272576432483366,4.2319483759783525,180,40,20,pattern
2350000,180,4.285485546714496,0.05276133907225505,4.232724207642241,180,40,20,pattern
2375000,180,4.32955460967453,0.052698323074195,4.276856286600335,180,40,20,pattern
2400000,180,4.360961337930892,0.05273340876325471,4.3082279291676375,180,40,20,pattern
2425000,180,4.428701260245884,0.05269115400534568,4.376010106240538,180,40,20,pattern
2450000,180,4.469964246138029,0.052786017732112424,4.417178228405917,180,40,20,pattern
2475000,180,4.493964822396784,0.05278523324059172,4.441179589156192,180,40,20,pattern
2500000,180,4.508005276696525,0.05279685396161034,4.4552084227349145,180,40,20,pattern
25000,179,3.499328408813328,3.4744821087023032,0.024846300111024622,180,60,20,pattern
50000,179,3.499403543428116,3.4850291003484166,0.014374443079699262,180,60,20,pattern
75000,178,3.5003819255377673,3.477851828884319,0.022530096653448073,180,60,20,pattern
100000,178,3.5097546563299282,3.4981508286114233,0.011603827718504878,180,60,20,pattern
125000,177,3.515945175703032,3.493247931271903,0.022697244431129082,180,60,20,pattern
150000,177,3.5346646200864384,3.5218590043837588,0.012805615702679685,180,60,20,pattern
175000,176,3.5494583492304628,3.523229356447387,0.02622899278307589,180,60,20,pattern
200000,176,3.5704028345728234,3.546755156399212,0.023647678173611464,180,60,20,pattern
225000,176,3.5825705868018165,3.5602247097258277,0.022345877075988785,180,60,20,pattern
250000,176,3.5905056307902843,3.5664640250248474,0.024041605765436902,180,60,20,pattern
275000,176,3.5959042464567874,3.5696368573547095,0.02626738910207793,180,60,20,pattern
300000,176,3.5995473990299005,3.570863345568031,0.028684053461869308,180,60,20,pattern
325000,176,3.6022116919437224,3.5709317872958746,0.0312799046478478,180,60,20,pattern
350000,176,3.604322626991934,3.5704169027618082,0.033905724230125944,180,60,20,pattern
375000,176,3.606121167363878,3.569590873107546,0.03653029425633214,180,60,20,pattern
400000,176,3.607717386863453,3.568599041188633,0.03911834567482009,180,60,20,pattern
425000,176,3.6091841585625986,3.567518148604159,0.04166600995843961,180,60,20,pattern
450000,176,3.6105636797486955,3.566388547008303,0.04417513274039253,180,60,20,pattern
475000,176,3.6118852049531363,3.5652314236688816,0.04665378128425468,180,60,20,pattern
500000,176,3.6131716523890494,3.564057901773647,0.04911375061540246,180,60,20,pattern
525000,176,3.614426729063629,3.5628738325340277,0.051552896529601266,180,60,20,pattern
550000,176,3.61565747439773,3.5616823186565574,0.05397515574117273,180,60,20,pattern
575000,176,3.6168688742384134,3.5604850433862905,0.05638383085212295,180,60,20,pattern
600000,176,3.618064574536172,3.5592829689397605,0.058781605596411435,180,60,20,pattern
625000,176,3.6192473083739576,3.558076700725122,0.06117060764883542,180,60,20,pattern
650000,176,3.620427991397381,3.5568666737990826,0.0635613175982983,180,60,20,pattern
675000,176,3.6216225035331955,3.555653244602126,0.06596925893106942,180,60,20,pattern
700000,176,3.622809848021254,3.5544367323223014,0.06837311569895244,180,60,20,pattern
725000,176,3.6239910434293963,3.5532174337418367,0.07077360968755952,180,60,20,pattern
750000,176,3.6251659675325083,3.5519956244675193,0.07317034306498904,180,60,20,pattern
775000,176,3.6263352040774643,3.5507715535477478,0.07556365052971659,180,60,20,pattern
800000,176,3.6274992093383553,3.5495454352658937,0.07795377407246162,180,60,20,pattern
825000,176,3.628658342611788,3.548317440124993,0.08034090248679515,180,60,20,pattern
850000,176,3.6298128916696446,3.547087686044712,0.08272520562493257,180,60,20,pattern
875000,176,3.630963094153052,3.545856230225233,0.08510686392781874,180,60,20,pattern
900000,176,3.6321091556031004,3.544623061800986,0.08748609380211425,180,60,20,pattern
925000,176,3.6332512646575825,3.543388095219623,0.08986316943795947,180,60,20,pattern
950000,176,3.634389605854334,3.542151164164987,0.09223844168934692,180,60,20,pattern
975000,176,3.635524370428911,3.540912015775155,0.09461235465375584,180,60,20,pattern
1000000,176,3.636655765458397,3.5396703048666778,0.09698546059171909,180,60,20,pattern
1025000,176,3.6377840216824064,3.5384255878568096,0.09935843382559684,180,60,20,pattern
1050000,176,3.6389094003106695,3.5371773160592004,0.10173208425146907,180,60,20,pattern
1075000,176,3.640032199109589,3.5359248280234086,0.1041073710861804,180,60,20,pattern
1100000,176,3.6411527580434466,3.534667340592893,0.10648541745055384,180,60,20,pattern
1125000,176,3.6422714647308614,3.533403938360881,0.10886752636998054,180,60,20,pattern
1150000,176,3.6433887599655193,3.5321335612421207,0.11125519872339851,180,60,20,pattern
1175000,176,3.644505143539077,3.530854989934142,0.11365015360493524,180,60,20,pattern
1200000,176,3.645621180595574,3.5295668291794504,0.11605435141612341,180,60,20,pattern
1225000,176,3.6467375087416074,3.5282674889831234,0.11847001975848404,180,60,20,pattern
1250000,176,3.64785484611917,3.526955164376127,0.120899681743043,180,60,20,pattern
1275000,176,3.6489740006254627,3.5256278150625735,0.12334618556288923,180,60,20,pattern
1300000,176,3.650095880399967,3.5242831474742857,0.1258127329256813,180,60,20,pattern
1325000,176,3.651221505574105,3.5229186035131432,0.12830290206096162,180,60,20,pattern
1350000,176,3.652352021042541,3.521531362555571,0.13082065848697022,180,60,20,pattern
1375000,176,3.6534887096097894,3.520118365703227,0.13337034390656255,180,60,20,pattern
1400000,176,3.6546330042515325,3.5186763726300647,0.13595663162146776,180,60,20,pattern
1425000,176,3.6557864974355145,3.517202059772494,0.13858443766302075,180,60,20,pattern
1450000,176,3.6569509446590938,3.515692161984436,0.14125878267465763,180,60,20,pattern
1475000,176,3.6581282589767605,3.514143647838882,0.14398461113787864,180,60,20,pattern
1500000,176,3.659320493841673,3.512553904743065,0.14676658909860807,180,60,20,pattern
1525000,176,3.6612394201323917,3.510877730935287,0.15036168919710446,180,60,20,pattern
1550000,176,3.6633736155446233,3.509101340537118,0.1542722750075054,180,60,20,pattern
1575000,176,3.665563788989113,3.5072829360480524,0.15828085294106042,180,60,20,pattern
1600000,176,3.6678031387924204,3.505424916124544,0.1623782226678765,180,60,20,pattern
1625000,176,3.670084552066696,3.5035301126369642,0.1665544394297318,180,60,20,pattern
1650000,176,3.6724011012156677,3.5016015330315806,0.17079956818408704,180,60,20,pattern
1675000,176,3.6747464118353252,3.499642115616161,0.17510429621916446,180,60,20,pattern
1700000,176,3.677114903168496,3.497654512977573,0.17946039019092286,180,60,20,pattern
1725000,176,3.6795019218012905,3.4956409105256383,0.18386101127565224,180,60,20,pattern
1750000,176,3.6819037953049016,3.493602887662638,0.18830090764226348,180,60,20,pattern
1775000,176,3.68431783052469,3.4915413518078218,0.1927764787168682,180,60,20,pattern
1800000,176,3.6867422745962224,3.489456657751502,0.19728561684472057,180,60,20,pattern
1825000,176,3.689176244748988,3.487349183511455,0.20182706123753302,180,60,20,pattern
1850000,176,3.691619611144946,3.48521970191909,0.20639990922585616,180,60,20,pattern
1875000,176,3.694072834981125,3.483058476791088,0.21101435819003678,180,60,20,pattern
1900000,176,3.6965372540080614,3.480608909009092,0.2159283449989693,180,60,20,pattern
1925000,176,3.6990169757289126,3.477620849348219,0.22139612638069384,180,60,20,pattern
1950000,176,3.701520894017675,3.4742746947434124,0.22724619927426248,180,60,20,pattern
1975000,176,3.7040622551773312,3.4706431154833686,0.23341913969396266,180,60,20,pattern
2000000,176,3.7066574505979473,3.466804987707101,0.23985246289084605,180,60,20,pattern
2025000,176,3.709325737418634,3.462821285761905,0.24650445165672874,180,60,20,pattern
2050000,176,3.712087933040398,3.458734316040202,0.253353617000196,180,60,20,pattern
2075000,176,3.714963778932922,3.454572028262145,0.26039175067077736,180,60,20,pattern
2100000,176,3.7188181740657393,3.450351773131699,0.2684664009340403,180,60,20,pattern
2125000,176,3.7231482445198902,3.4460828997773145,0.2770653447425757,180,60,20,pattern
2150000,176,3.7273917988079233,3.4417685363512702,0.28562326245665304,180,60,20,pattern
2175000,176,3.7315588125925356,3.437406855752145,0.29415195684039075,180,60,20,pattern
2200000,176,3.735659115418866,3.432992056757234,0.302667058661632,180,60,20,pattern
2225000,176,3.739702148018427,3.428515332222749,0.3111868157956783,180,60,20,pattern
2250000,176,3.743697002806781,3.423966199438468,0.31973080336831305,180,60,20,pattern
2275000,176,3.7476526157071355,3.419334463823803,0.32831815188333247,180,60,20,pattern
2300000,176,3.751621789925865,3.4146124990107065,0.3370092909151583,180,60,20,pattern
2325000,176,3.7555729490031218,3.4097968943326857,0.34577605467043604,180,60,20,pattern
2350000,176,3.759511332193528,3.404888673471395,0.3546226587221333,180,60,20,pattern
